"","Player","Nation","Squad","Age","Born","X90s","Tackles.Tkl","Tackles.TklW","Tackles.Def.3rd","Tackles.Mid.3rd","Tackles.Att.3rd","Vs.Dribbles.Tkl","Vs.Dribbles.Att","Vs.Dribbles.Tkl.","Vs.Dribbles.Past","Pressures.Press","Pressures.Succ","Pressures..","Pressures.Def.3rd","Pressures.Mid.3rd","Pressures.Att.3rd","Blocks.Blocks","Blocks.Sh","Blocks.ShSv","Blocks.Pass","Int","Tkl.Int","Clr","Err","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"2207","d.kalnis","Nganion","Mad Bees",31,1989,19.29,2.15,1.23,1.58,0.46,0,0.95,1.96,1,0.94,10.76,3.88,1,5.66,3.5,1.47,2.45,0.15,0,2.3,1.81,3.95,3.5,0.09,11100000,10100000,9300000,8400000,7600000,6900000,6200000,5600000,5e+06,4500000
"2208","o.akia","Nganion","Mad Bees",28,1992,30.97,2.16,1.55,1.22,0.67,0.26,0.76,1.72,1,0.78,13.87,4.95,1,5.96,5.49,2.31,1.69,0.18,0,1.58,1.07,3.22,3.06,0.12,26900000,24800000,22800000,2.1e+07,19200000,17500000,15900000,14500000,13100000,11800000
"2209","r.koch","Nganion","Mad Bees",30,1989,8.1,0.9,0.58,0.62,0.34,0,0.47,1.22,1,0.7,9.47,3.05,1,5.28,2.84,1.57,1.39,0.11,0,1.2,0.93,1.87,2.12,0,6700000,6100000,5600000,5100000,4700000,4200000,3800000,3400000,3100000,2800000
"2210","v.chimwaza","Nganion","Mad Bees",33,1987,9.39,2.35,1.23,1.31,0.74,0.42,1.02,2.6,1,1.59,13.97,3.35,1,7.67,4.25,2.06,1.84,0,0.09,1.8,1.7,3.79,3.79,0,5100000,4600000,4200000,3800000,3400000,3100000,2800000,2500000,2200000,2e+06
"2211","y.okori","Nganion","Mad Bees",31,1988,18.03,1.23,0.7,0.91,0.27,0.03,0.35,1.17,1,0.71,7.94,2.4,1,4.98,2.69,0.43,1.92,0.66,0.07,1.26,2.2,3.44,6.72,0.02,10200000,9300000,8500000,7800000,7e+06,6400000,5700000,5200000,4600000,4200000
"2212","h.chakraborty","South Sati Fatina","Mad Bees",31,1989,22.99,0.97,0.53,0.72,0.28,0.13,0.55,1.22,1,0.7,7.8,2.56,1,3.99,3.6,0.38,1.28,0.76,0.01,0.57,1.11,2.13,8.02,0.06,13800000,12600000,11500000,10500000,9500000,8600000,7800000,7e+06,6300000,5600000
"2213","c.benhamou","Nganion","Mad Bees",25,1995,15.82,1.51,0.86,0.87,0.41,0.04,0.56,1.35,1,0.72,11.95,3.78,1,6.41,4,1.42,2.02,1.04,0.04,1.01,2.4,3.98,5.47,0.13,14400000,13400000,12400000,11500000,10600000,9800000,9e+06,8200000,7500000,6800000
"2214","x.nambooze","Nganion","Mad Bees",26,1994,12.33,1.52,1.05,0.56,0.81,0.16,0.53,1.88,1,1.27,12.82,3.49,1,3.78,5.03,4.06,1.83,0.09,0,1.69,1.13,2.79,1.81,0,12500000,11600000,10700000,9900000,9100000,8400000,7700000,7e+06,6400000,5800000
"2215","o.manhica","Nganion","Mad Bees",29,1991,24.41,0.77,0.58,0.16,0.34,0.15,0.17,0.81,1,0.75,18.01,3.27,1,1.62,8.25,8.29,0.84,0.17,0.04,0.51,0.17,0.94,0.27,0.09,21100000,19400000,17800000,16300000,14900000,13600000,12300000,11100000,10100000,9100000
"2216","q.salehi","Nganion","Mad Bees",31,1989,8.26,0.91,0.29,0,0.39,0.37,0.11,0.82,1,0.7,15.98,4,1,1.68,7.04,7.27,0.56,0.03,0.01,0.57,0.52,1.27,0.52,0.06,7600000,6900000,6300000,5800000,5200000,4700000,4300000,3900000,3500000,3100000
"2217","t.chandiru","Nganion","Mad Bees",20,2000,2.69,0.42,0.35,0,0.36,0.03,0.07,0.44,0,0.33,13.72,0.68,1,0.87,6.44,6.57,0.46,0.01,0.09,0.31,0,0.44,0.7,0.02,11900000,11300000,10600000,9900000,9300000,8700000,8100000,7500000,6900000,6400000
"2218","y.fallah","Nganion","Mad Bees",22,1998,18.53,0.29,0.33,0.2,0.03,0.05,0,0.47,0.07,0.6,15.47,2.57,1,1.22,7.56,6.74,0.37,0.08,0,0.3,0.2,0.42,0.11,0.02,25100000,23600000,22100000,20600000,19200000,17800000,16500000,15200000,1.4e+07,12900000
"2219","j.taylor","Nganion","Mad Bees",33,1987,27.19,0.7,0.55,0.33,0.48,0.11,0.36,1.67,1,1.28,16.1,4.21,1,2.43,6.52,7.09,1.06,0,0,1.13,0.35,1.23,0.54,0,16900000,15300000,13900000,12600000,11400000,10200000,9200000,8200000,7300000,6500000
"2220","e.lungu","Nganion","Mad Bees",23,1997,8.02,0,0,0,0,0,0,0.08,0.03,0.19,0.36,0.05,0,0.46,0,0.06,0,0,0.04,0,0,0.05,0.14,0.1,12300000,11500000,10700000,1e+07,9300000,8600000,7900000,7300000,6700000,6100000
"2221","k.nkhoma","Nganion","Mad Bees",24,1995,0.93,0.04,0.07,0.07,0,0.05,0.05,0,0,0.03,0.06,0.03,0,0.01,0,0.04,0.05,0.07,0,0.1,0,0.09,0.05,0.08,8e+06,7500000,7e+06,6500000,6e+06,5500000,5100000,4700000,4300000,3900000
"2222","r.martino","Nganion","Mad Bees",29,1991,29.02,0,0,0.05,0.08,0.08,0,0,0,0,0.13,0.1,1,0.22,0.03,0.06,0.09,0,0.04,0,0,0.03,0.14,0.08,24300000,22400000,20600000,18800000,17200000,15600000,14200000,12800000,11600000,10400000
"2223","v.marino","Badad","Mad Bees",24,1995,26.09,2.4,1.33,1.17,1.2,0.18,0.75,2.03,1,1.25,17.69,5.25,1,6.3,9.92,1.32,1.61,0.3,0.11,1.21,2.03,4.47,1.86,0.13,27300000,25500000,23800000,2.2e+07,20400000,18800000,17300000,15900000,14600000,13300000
"2224","e.andoh","Central Diasongo","Mad Bees",27,1992,1.18,5.5,3.57,1.76,1.01,2.69,2.67,3.59,1,0.82,39.16,7.32,1,7.26,23.5,8.12,2.67,0.88,0,1.82,1.88,7.19,1.91,0,6400000,5900000,5500000,5e+06,4600000,4200000,3900000,3500000,3200000,2900000
"2225","j.akbari","Eastern Sleboube","Mad Bees",18,2001,0.05,0,0.09,0.03,0.05,0.1,0.08,0.04,0,0,9.98,0.02,0.08,9.95,0,0.06,0.01,0,0.08,0.1,0,0.05,0.02,0,7700000,7300000,6900000,6500000,6200000,5800000,5400000,5100000,4700000,4400000
"2226","c.attias","Nganion","Mad Bees",27,1993,8.28,1.36,0.89,0.46,0.56,0.54,0.58,1.3,1,0.92,13.6,3.81,1,3.95,6.56,3.31,1.21,0,0,1.12,1,2.32,0.53,0.07,9300000,8600000,7900000,7300000,6700000,6100000,5600000,5100000,4600000,4200000
"2227","w.ross","Nganion","Mad Bees",18,2002,0.12,0.06,0,0.08,0.07,0,0,0.06,0,0.04,69.96,19.9,1,10.06,39.97,19.97,0,0,0,0.08,0.04,0.04,0,0.05,1.4e+07,13300000,12600000,11900000,11200000,10500000,9800000,9200000,8600000,7900000
"2228","y.nakimbugwe","Nganion","Mad Bees",29,1991,15.66,2.67,2.01,0.96,1.23,0.6,0.76,2.63,1,1.7,21.61,6.51,1,5.5,11.16,4.9,1.58,0.08,0,1.43,1.48,4.06,0.88,0.06,11900000,10900000,1e+07,9200000,8400000,7600000,6900000,6300000,5700000,5100000
"2229","v.fernandez","Pahon","Mad Bees",28,1991,8.97,1.47,0.69,0.58,0.75,0.2,0.36,1.71,1,1.35,12.24,3.26,1,3.47,7.64,1.09,1.49,0.61,0.08,0.79,0.58,1.93,2.35,0.03,8700000,8100000,7400000,6800000,6200000,5700000,5200000,4700000,4300000,3800000
"2230","o.visser","Rosvi","Mad Bees",27,1993,12.51,1.4,0.96,0.79,0.69,0,0.4,1.73,1,1.26,13.02,3.7,1,4.5,6.46,1.83,1.45,0.28,0.03,1.03,0.95,2.38,1.8,0.03,11200000,10300000,9500000,8800000,8100000,7400000,6700000,6100000,5600000,5e+06
"2231","u.wahyudi","Tiagascar Westlands","Mad Bees",21,1999,0.27,0,0,0,0,0,0.08,0,0,0.08,19.94,9.98,1,3.33,13.21,3.29,0,0,0,0,0,0,0.03,0.09,10500000,9800000,9200000,8600000,8100000,7500000,7e+06,6500000,6e+06,5500000
"2232","l.nangiro","Eastern Niasland","Mad Bees",25,1995,18.6,1.48,1.12,0.65,0.62,0.36,0.59,2.16,1,1.61,16.56,5.34,1,4.45,7.63,4.5,0.82,0.1,0.02,0.82,1.68,3.28,1.08,0,1.9e+07,17700000,16400000,15200000,1.4e+07,12900000,11900000,10800000,9900000,9e+06
"2233","e.hayati","Nganion","Mad Bees",26,1994,20.53,1,1.01,0.41,0.31,0.15,0.25,1.84,1,1.37,15.88,3.94,1,4.84,7.18,3.92,1.12,0.32,0.07,1.02,1.07,2,1.84,0.04,18700000,17400000,16100000,14800000,13600000,12500000,11500000,10500000,9500000,8600000
"2234","j.binhashim","Nganion","Mad Bees",23,1997,24.27,2.03,1.36,0.69,0.95,0.45,0.43,2.12,1,1.45,19.25,5.11,1,4.99,7.98,6.28,1.55,0.21,0.08,1.38,0.99,3.03,0.8,0,29300000,27400000,25600000,23800000,22100000,20400000,18900000,17400000,15900000,14600000
"2235","o.seah","Dosqaly","Mad Kingsmen",25,1995,24.52,1.25,0.75,0.79,0.22,0.14,0.46,0.99,1,0.53,7.96,2.77,1,3.51,2.53,1.84,1.66,0.24,0.08,1.42,1.09,2.22,1.28,0.06,24800000,23100000,21500000,19900000,18300000,16900000,15500000,14200000,12900000,11800000
"2236","v.andersson","Dosqaly","Mad Kingsmen",27,1993,30.24,0.88,0.43,0.51,0.27,0.07,0.42,0.66,1,0.35,6.05,2.01,1,3.21,2.5,0.39,1.42,0.7,0.02,0.76,1.17,2.08,4.93,0.02,28500000,26400000,24300000,22400000,20600000,18800000,17200000,15600000,14200000,12800000
"2237","c.pavlovi","Lefghau","Mad Kingsmen",22,1998,12.56,1.78,1.04,1.34,0.52,0.05,0.57,1.44,1,0.78,9.05,3.19,1,5.03,3.25,0.81,1.65,0.47,0,1.19,1.69,3.34,5.69,0.01,15200000,14300000,13400000,12500000,11600000,10800000,1e+07,9200000,8500000,7800000
"2238","m.kayesu","Lefghau","Mad Kingsmen",32,1988,11.69,2.14,1.38,0.87,0.49,0.91,0.84,2.09,1,1.33,12.41,4.15,1,4.21,4.12,4.13,1.89,0.19,0,1.67,0.79,2.87,2.15,0,7400000,6700000,6100000,5600000,5e+06,4500000,4100000,3700000,3300000,2900000
"2239","a.richard","Nganion","Mad Kingsmen",34,1986,14.11,1.36,0.78,0.75,0.63,0.1,0.35,0.92,1,0.61,6.79,2.82,1,3.28,2.77,0.89,1.19,0.27,0.1,1.01,1.08,2.46,3.3,0.1,6800000,6200000,5600000,5e+06,4500000,4100000,3600000,3200000,2900000,2600000
"2240","b.bwambale","Nganion","Mad Kingsmen",20,2000,1.13,2.76,0.98,0.84,1.88,0,0.08,1.8,0.06,1.73,8.14,2.73,1,4.53,3.74,0,2.78,2.77,0,0,0.87,3.69,10.04,0,9300000,8800000,8300000,7800000,7300000,6800000,6300000,5900000,5400000,5e+06
"2241","d.huda","Nganion","Mad Kingsmen",30,1990,22.18,1.58,0.87,0.85,0.69,0.09,0.62,1.5,1,0.99,11.71,4.19,1,5.27,5.04,1.26,1.21,0.41,0.11,0.81,1.64,3.24,3.32,0.06,14300000,13100000,1.2e+07,1.1e+07,1e+07,9100000,8200000,7400000,6700000,6e+06
"2242","g.nakalema","Nganion","Mad Kingsmen",19,2001,3.4,1.06,0.64,0.28,0.85,0.04,0.2,1.46,1,1.22,18.28,4.92,1,5.73,8.78,3.69,2.08,0.31,0.07,1.64,1.76,2.85,2.64,0.01,11600000,1.1e+07,10300000,9700000,9100000,8600000,8e+06,7400000,6900000,6400000
"2243","n.quinn","Nganion","Mad Kingsmen",24,1995,9.23,1.58,0.55,0.67,0.72,0,0.47,0.68,1,0.41,13.08,3.09,1,5.46,5.14,2.42,1.62,0.32,0,1.39,0.94,2.37,1.16,0,11200000,10500000,9700000,9e+06,8400000,7700000,7100000,6500000,6e+06,5400000
"2244","r.morin","Nganion","Mad Kingsmen",28,1992,10.67,3.03,1.9,1.31,1.27,0.43,1.55,2.37,1,0.74,13.91,5.4,1,5.65,5.27,3.05,2.83,0,0,2.84,1.55,4.43,1.69,0.04,9400000,8700000,8e+06,7400000,6700000,6100000,5600000,5100000,4600000,4100000
"2245","g.yunusa","Nganion","Mad Kingsmen",29,1991,20.57,3.12,2.05,1.75,1.04,0.46,0.76,2.04,1,1.36,19.15,6.16,1,6.97,8.25,3.99,1.7,0.07,0.04,1.66,0.71,4.01,1.32,0.08,14400000,13300000,12200000,11100000,10200000,9200000,8400000,7600000,6900000,6200000
"2246","k.umar","Nganion","Mad Kingsmen",20,2000,1.6,2.63,0.69,0.65,1.26,0.66,0.09,0,0,0,16.03,7.32,1,4.76,8.74,2.58,1.35,0,0,1.38,0.71,3.35,4.05,0.02,10700000,10100000,9500000,8900000,8300000,7800000,7200000,6700000,6200000,5700000
"2247","y.sen","Dosqaly","Mad Kingsmen",32,1987,32.12,0.31,0.28,0.17,0.01,0.13,0.11,0.31,1,0.15,7.7,1.35,1,0.89,2.76,3.98,0.27,0.16,0.02,0.14,0.35,0.75,0.69,0,23200000,21100000,19200000,17500000,15800000,14300000,12800000,11500000,10300000,9200000
"2248","m.knezevi","Lefghau","Mad Kingsmen",20,2000,21.94,1.58,1.13,0.64,0.34,0.5,0.46,2,1,1.55,20.25,5.48,1,4.98,7.93,7.38,1.76,0.13,0.03,1.71,0.45,1.93,0.32,0,31600000,29800000,28100000,26400000,24700000,2.3e+07,21500000,19900000,18400000,1.7e+07
"2249","s.costa","Lefghau","Mad Kingsmen",19,2001,10.8,1.35,0.55,0.65,0.62,0.17,0.27,1.61,1,1.56,20.25,4.57,1,4.18,9.78,6.12,1.89,0,0.08,1.88,0.61,2.11,0.55,0,18500000,17500000,16500000,15500000,14600000,13600000,12700000,11900000,1.1e+07,10200000
"2250","j.atuhairwe","Morticre","Mad Kingsmen",26,1993,5.6,0.33,0.3,0,0.19,0.23,0.07,1.06,0,0.96,18.78,4.25,1,2.17,8.32,8.52,0.97,0.1,0,0.77,0,0.31,0.33,0.03,9900000,9200000,8500000,7800000,7200000,6600000,6e+06,5500000,5e+06,4600000
"2251","d.adebayo","Nganion","Mad Kingsmen",23,1997,0.37,0,0,0.03,0.07,0.01,0.08,3.23,0.02,3.39,29.99,3.31,1,3.35,13.29,13.38,0,0.01,0.09,0.04,0,0,0,0,9100000,8600000,8e+06,7400000,6900000,6400000,5900000,5400000,5e+06,4600000
"2252","x.rana","Nganion","Mad Kingsmen",20,1999,0.61,0,0.06,0,0,0.09,0.02,0,0,0,6.69,0,0.1,0,3.24,3.27,1.66,0,0,1.65,0,0,0.04,0,10500000,9900000,9300000,8700000,8200000,7600000,7100000,6600000,6100000,5600000
"2253","q.lou","Nganion","Mad Kingsmen",18,2001,1.4,1.29,0.61,0.67,0.64,0,0.03,0.61,0,0.7,13.25,3.95,1,5.98,4.6,2.77,0.59,0.04,0,0.57,2,3.42,1.91,0,10600000,1e+07,9500000,9e+06,8400000,7900000,7400000,6900000,6400000,6e+06
"2254","c.neri","Nganion","Mad Kingsmen",24,1996,20.85,0.56,0.39,0.37,0.34,0,0.26,1.3,1,1.15,9.87,2.14,1,2.38,4.8,2.82,0.97,0.01,0,0.86,0.64,1.28,0.47,0.07,22800000,21300000,19800000,18400000,1.7e+07,15700000,14400000,13300000,12100000,11100000
"2255","f.claes","Rosvi","Mad Kingsmen",22,1997,1.64,0,0,0,0,0.01,0.02,0,0,0,8.88,1.13,1,1.25,1.1,6.42,0,0,0.06,0.06,0.07,0,0,0,1e+07,9300000,8700000,8200000,7600000,7100000,6500000,6e+06,5500000,5100000
"2256","n.utami","Southern Ristan","Mad Kingsmen",29,1991,5.87,0.23,0.1,0.02,0.2,0.04,0.09,0.81,1,0.7,5.67,0.81,1,1.4,2.92,1.55,0.31,0.19,0.05,0.19,0.69,0.79,0.14,0,7100000,6500000,6e+06,5500000,5e+06,4500000,4100000,3700000,3400000,3e+06
"2257","y.ruggiero","Southern Ristan","Mad Kingsmen",28,1992,37.91,0,0,0.05,0.04,0.07,0,0,0,0.04,0.11,0.13,1,0.18,0,0,0.01,0,0,0.09,0,0,0.02,0.18,42300000,3.9e+07,35900000,32900000,30200000,27500000,2.5e+07,22700000,20600000,18600000
"2258","y.nagudi","Esia","Mad Kingsmen",30,1990,23.59,1.65,1.06,0.62,0.96,0.08,0.39,2.16,1,1.9,18.42,4.76,1,4.97,10.11,3.24,1.3,0.24,0.08,1.21,1,2.68,0.57,0.06,16100000,14800000,13500000,12300000,11200000,10200000,9200000,8300000,7500000,6700000
"2259","t.cortez","Janmico","Mad Kingsmen",22,1998,14.81,1.86,1.36,0.64,0.55,0.56,0.47,1.89,1,1.42,17.44,4.67,1,3.78,8.23,5.42,1.37,0.2,0,1.13,1.39,3.37,0.47,0.01,19400000,18200000,1.7e+07,15900000,14800000,13700000,12700000,11700000,10800000,9900000
"2260","e.okurut","Lefghau","Mad Kingsmen",28,1992,32.27,2.84,1.78,1.49,1.15,0.21,0.81,2.39,1,1.32,15.84,5.71,1,6.95,7.16,1.78,2.18,0.66,0.03,1.55,1.99,4.64,2.98,0.01,28100000,25900000,23800000,21900000,2e+07,18300000,16600000,15100000,13700000,12300000
"2261","c.nangobi","Manlisgamncent","Mad Kingsmen",34,1985,30.37,1.3,0.79,0.69,0.48,0.12,0.55,1.29,1,0.92,12.21,3.42,1,3.15,6.71,2.6,0.96,0.16,0,0.74,1.67,3.05,0.6,0.03,16600000,15100000,13600000,12300000,11100000,9900000,8900000,7900000,7100000,6300000
"2262","a.mugisha","Nganion","Mad Kingsmen",20,2000,2.46,2.49,1.15,1.17,0.9,0.39,1.3,3.74,1,2.44,30.42,7.9,1,10,16.27,4.09,3.4,0.84,0,2.55,0.84,3.41,2.49,0,9500000,9e+06,8500000,8e+06,7500000,7e+06,6500000,6e+06,5600000,5100000
"2263","d.ocokoru","Nganion","Mad Kingsmen",28,1992,10.17,0.9,0.81,0.41,0.31,0.2,0.11,1.53,1,1.32,14.31,4.23,1,2.83,7.83,3.58,1.03,0,0.01,0.92,0.5,1.49,0.44,0,1e+07,9200000,8500000,7800000,7100000,6500000,5900000,5400000,4900000,4400000
"2264","h.david","Redohrainbri","Mad Kingsmen",21,1998,2.58,0.41,0.06,0.1,0.39,0,0.34,0.76,1,0.41,12.38,2.01,1,1.45,8.18,2.74,0.4,0.06,0,0.47,0.37,0.76,0.1,0,10800000,10100000,9500000,8900000,8300000,7700000,7200000,6700000,6100000,5700000
"2265","f.taruvinga","Greri Landmoslands","Orange Giants",28,1992,29.24,1.7,0.79,1.32,0.39,0.05,0.5,1.46,1,0.78,7.07,2.58,1,4.36,2.07,0.54,1.73,0.56,0.11,1.16,1.41,3.01,7.51,0,24300000,22400000,20700000,1.9e+07,17400000,15800000,14400000,13100000,11800000,10700000
"2266","i.beh","Greri Landmoslands","Orange Giants",25,1995,12.53,2.2,1.36,1.33,0.64,0.3,0.97,1.93,1,0.94,9.77,2.72,1,4.04,3.65,2.1,2.45,0.29,0,2.15,1.47,3.68,3.43,0,1.3e+07,12100000,11200000,10400000,9600000,8800000,8100000,7400000,6700000,6100000
"2267","s.nansamba","Imaar Vircoand","Orange Giants",28,1992,12.22,0.73,0.74,0.32,0.29,0,0.23,0.68,1,0.38,4.72,2.32,1,2.38,2.1,0.4,1.23,0.58,0,0.81,1,1.69,7.18,0.15,10500000,9700000,8900000,8200000,7500000,6800000,6200000,5700000,5100000,4600000
"2268","a.hudak","Nganion","Orange Giants",29,1990,16.99,0.8,0.65,0.37,0.35,0,0.45,0.69,1,0.29,6.21,2.65,1,3,3.08,0.19,0.8,0.27,0,0.49,0.9,1.74,6.24,0.14,12300000,11300000,10400000,9500000,8700000,7900000,7200000,6500000,5800000,5300000
"2269","a.tio","Nganion","Orange Giants",33,1987,31.26,1.76,1.04,1.2,0.51,0.11,0.8,1.53,1,0.86,7.53,2.38,1,3.38,3.23,0.94,1.89,0.45,0,1.45,1.8,3.55,4.47,0.04,18300000,16600000,15100000,13600000,12300000,11100000,9900000,8900000,7900000,7100000
"2270","c.lunyolo","Nganion","Orange Giants",24,1996,1.13,4.25,2.6,0,2.51,1.7,1.64,2.45,1,0.77,12.4,4.24,1,3.32,7.56,1.7,1.73,0,0.04,1.66,0,4.08,5.05,0.1,8e+06,7400000,6900000,6400000,6e+06,5500000,5100000,4600000,4200000,3900000
"2271","c.yousef","Nganion","Orange Giants",21,1999,0.76,2.95,2.93,2.88,0.03,0.03,1.42,4.29,1,2.88,15.74,7.21,1,11.5,4.33,0.04,1.47,0,0.08,1.44,0.1,2.81,8.57,0.04,7400000,6900000,6500000,6100000,5700000,5300000,4900000,4600000,4200000,3900000
"2272","h.gumisiriza","Nganion","Orange Giants",30,1989,10.04,1.78,0.97,0.85,0.37,0.51,0.82,1.3,1,0.54,7.81,3.22,1,3.05,3.17,1.6,1.54,0,0,1.55,1.04,2.84,3.14,0.18,8e+06,7400000,6700000,6100000,5600000,5100000,4600000,4100000,3700000,3300000
"2273","u.businge","Nganion","Orange Giants",27,1992,12.67,1.8,1.44,1.12,0.45,0.32,0.76,1.01,1,0.35,10.52,3.52,1,4.68,3.94,1.88,1.93,0,0,1.88,1.84,3.7,4.61,0,11200000,10300000,9500000,8800000,8100000,7400000,6700000,6100000,5600000,5e+06
"2274","i.murakami","Nganion","Orange Giants",21,1999,24.31,1.79,1.08,0.88,0.63,0.24,0.74,1.97,1,1.22,12.54,4.08,1,4.8,4.68,3.26,1.89,0.18,0.03,1.73,1.09,2.89,1.91,0.02,31700000,29800000,2.8e+07,26200000,24500000,22800000,21100000,19600000,18100000,16600000
"2275","r.nuwagaba","Nganion","Orange Giants",30,1989,34.34,0.84,0.73,0.19,0.37,0.19,0,0.68,1,0.56,16.21,5.19,1,0.94,6.16,9.1,1.09,0.02,0.07,0.98,0.13,0.9,0.77,0,35200000,32300000,29600000,2.7e+07,24600000,22300000,20200000,18200000,16400000,14700000
"2276","s.layet","Nganion","Orange Giants",21,1999,0.75,2.86,1.35,1.41,1.49,0,2.95,2.89,1,0,14.25,2.85,1,4.27,7.11,2.79,1.48,1.48,0,0,0.07,2.83,0,0,9e+06,8500000,8e+06,7500000,7e+06,6500000,6e+06,5600000,5100000,4700000
"2277","t.sommer","Nganion","Orange Giants",30,1990,15.54,1.43,0.91,0.39,0.48,0.58,0.36,1.27,1,0.89,20.19,6.61,1,1.63,9.68,8.78,0.94,0,0.07,1,0.64,2.1,0.49,0.05,1.3e+07,11900000,10900000,1e+07,9100000,8200000,7500000,6700000,6100000,5400000
"2278","x.bekher","Lylimi","Orange Giants",28,1992,12.45,0.97,0.86,0.12,0.4,0.57,0.18,0.82,1,0.72,14.88,4.69,1,1.06,6.01,7.6,0.71,0,0,0.68,0.42,1.41,0.02,0,12600000,11700000,10700000,9800000,9e+06,8200000,7500000,6800000,6200000,5600000
"2279","f.jee","Nganion","Orange Giants",30,1990,1.86,0,0,0.07,0.07,0.05,0.08,0.48,0,0.47,17.38,2.57,1,0.54,6.4,10.42,2.08,0.43,0,1.49,0,0.05,0.01,0.05,6200000,5700000,5200000,4700000,4300000,3900000,3500000,3200000,2900000,2600000
"2280","g.orlando","Nganion","Orange Giants",21,1999,0.46,0,0,0,0,0,0.04,0.06,0,0,9.98,3.97,1,0.08,2,8,0,0,0,0.09,0,0.08,0,0,11100000,10500000,9800000,9200000,8600000,8e+06,7400000,6900000,6300000,5800000
"2281","w.wandera","Nkasland Cronestan","Orange Giants",28,1992,2.13,0.54,0.52,0,0.46,0,0.44,2.78,1,2.28,15.52,3.68,1,1.89,6.85,6.75,0.36,0,0.01,0.53,0.08,0.45,0.03,0,6900000,6400000,5900000,5400000,4900000,4500000,4100000,3700000,3400000,3e+06
"2282","l.sakurai","Nganion","Orange Giants",31,1988,3.28,0.01,0.06,0,0,0,0.05,0,0,0,0.06,0,0,0.08,0.04,0.05,0,0,0,0.02,0.02,0.09,0,0.02,5300000,4800000,4400000,4e+06,3600000,3300000,3e+06,2700000,2400000,2100000
"2283","m.murmu","Rosvi","Orange Giants",28,1992,34.65,0.1,0.05,0,0.06,0.08,0.06,0.11,0.04,0.14,0.16,0.04,0,0.21,0,0,0.09,0,0.04,0.04,0,0.06,0.05,0,35500000,32700000,30100000,27600000,25300000,23100000,2.1e+07,19100000,17300000,15600000
"2284","a.kuloba","Coastpa Barleslands","Orange Giants",34,1986,25.79,1.78,1.42,0.57,0.91,0.21,0.65,2.21,1,1.52,13.33,4.44,1,3.45,8.03,1.89,1.23,0.16,0,0.96,1.46,3.38,2.04,0.06,1.3e+07,11800000,10700000,9700000,8700000,7800000,7e+06,6200000,5500000,4900000
"2285","f.nakacwa","Nganion","Orange Giants",21,1999,9.22,3.26,2.13,0.72,2.3,0.29,0.86,2.29,1,1.48,19.4,6.89,1,5.03,11.24,3.25,1.13,0.29,0.05,0.95,1.61,4.76,1.3,0,14900000,1.4e+07,13200000,12300000,11500000,10700000,9900000,9200000,8500000,7800000
"2286","m.khatun","Nganion","Orange Giants",23,1996,27.2,1.62,1.01,0.63,0.85,0.03,0.65,2.07,1,1.49,16.2,5.47,1,3.94,8.9,3.48,1.48,0.11,0.08,1.29,1.27,2.67,0.79,0.07,34600000,32400000,30200000,28100000,26100000,24200000,22300000,20500000,18900000,17300000
"2287","u.binabdullah","Nganion","Orange Giants",23,1997,4.85,1.24,0.74,0.45,0.82,0,0.5,1.59,1,1.3,15.32,4.39,1,2.03,9.3,3.83,1.5,0.04,0,1.42,0.89,1.98,0.58,0,11100000,10400000,9700000,9100000,8400000,7800000,7200000,6600000,6100000,5600000
"2288","x.sharma","Nganion","Orange Giants",29,1991,8.11,2.01,1.06,0.3,1.3,0.42,0.58,1.89,1,1.39,17.83,5.71,1,3.57,9.07,5.08,0.69,0.04,0,0.62,0.41,2.5,0.38,0.07,8400000,7700000,7100000,6500000,5900000,5400000,4900000,4400000,4e+06,3600000
"2289","y.kasozi","Greri Landmoslands","Orange Giants",26,1994,12.1,1.52,0.81,0.98,0.43,0.11,0.55,1.83,1,1.29,15.82,4.15,1,4.09,7.21,4.5,1.75,0.04,0,1.66,1.24,2.57,1.65,0.04,12400000,11500000,10700000,9800000,9100000,8300000,7600000,6900000,6300000,5700000
"2290","p.farina","Nganion","Orange Giants",28,1992,17.45,2.12,1.4,0.45,1.47,0.23,0.41,1.42,1,1.21,19.42,5.6,1,5.16,12.02,2.13,1.94,0.31,0.05,1.68,0.66,2.86,2.27,0.04,13700000,12600000,11600000,10600000,9700000,8900000,8100000,7300000,6600000,6e+06
"2291","x.sung","Lylimi","Orange Giants",32,1988,20.16,0.89,0.48,0.24,0.33,0.23,0.33,0.85,1,0.64,15.5,4.83,1,3.26,4.91,7.35,1.38,0,0.09,1.39,0.82,1.63,0.17,0,12600000,11500000,10400000,9500000,8600000,7700000,7e+06,6200000,5600000,5e+06
"2292","e.mwesigye","Nganion","Orange Giants",19,2001,25.12,1.4,0.64,0.56,0.35,0.57,0.18,0.88,1,0.89,16.64,4.4,1,3.6,5.79,7.16,1.27,0,0,1.36,0.6,2.11,0.39,0,40500000,38400000,36200000,34100000,3.2e+07,3e+07,2.8e+07,2.6e+07,24200000,22400000
"2293","n.niwagaba","Nganion","Orange Giants",33,1986,10.43,0.99,0.57,0.29,0.3,0.25,0.55,2.36,1,1.8,13.55,4.76,1,2.82,6.68,4.04,1.81,0.13,0,1.63,0.44,1.47,0.7,0.01,6700000,6100000,5500000,5e+06,4500000,4100000,3600000,3300000,2900000,2600000
