"","Player","Nation","Squad","Age","Born","X90s","Gls","Standard.Sh","Standard.SoT","Standard.SoT.","Standard.Sh.90","Standard.SoT.90","Standard.G.Sh","Standard.G.SoT","Standard.Dist","Standard.FK","Performance.PK","Performance.PKatt","Expected.xG","Expected.npxG","Expected.npxG.Sh","Expected.G.xG","Expected.np.G.xG","League","Year","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"2482","q.muwanguzi","Nganion","Screaming Ramblers",27,1993,13.15,0.19,0.69,0.38,1,0.61,0.21,0.19,0.41,18.12,0.05,0,0,0.07,0.02,0.08,0.12,0.16,"E",2021,137633337.078353,120732817.978893,103898241.392244,87714666.7127711,72646952.423299,59026053.1360489,47049092.4410876,36790858.1745659,28223427.0817336,21240304.5142323
"2484","s.wimmer","Nganion","Screaming Ramblers",26,1993,23.21,0.18,1.03,0.36,1,1.1,0.44,0.19,0.37,17.61,0.1,0.02,0,0.12,0.14,0.18,-0.03,0.11,"E",2021,1937252005.59906,1732234384.29419,1519526758.96183,1307649077.09012,1103964816.31676,914324622.022219,742893843.758448,592153452.109428,463044716.567415,355216198.861519
"2485","n.namataka","Janmico","Screaming Ramblers",18,2001,6.05,0.04,0.9,0.23,1,0.79,0.34,0,0.09,20.84,0.08,0,0,0.12,0.13,0.13,0.04,-0.14,"E",2021,33913172.5464918,35345950.2339914,36140325.9765354,36251470.7560117,35673059.5025244,34437867.2168813,32614693.2205212,30302015.0938589,27619186.6018923,24696273.1538071
"2486","n.kumar","Nganion","Screaming Ramblers",19,2001,5.04,0.23,1.57,0.8,1,1.68,0.85,0.18,0.31,16.07,0,0.03,0.03,0.31,0.16,0.05,0.04,-0.01,"E",2021,29536174.2384112,30199979.2906795,30292855.3217543,29809516.9067064,28777351.8545526,27253851.015929,25321305.3167963,23079450.4715898,20636973.1774467,18102881.025471
"2487","u.kizito","Nganion","Screaming Ramblers",30,1990,23.25,0.21,1.45,0.37,1,1.53,0.5,0.22,0.56,16.58,0.08,0.1,0.02,0.32,0.25,0.18,-0.03,-0.1,"E",2021,1059083557.63225,877153111.412395,712691784.522457,568079684.655756,444219814.360756,340775022.95229,256459473.804856,189343717.533778,137140021.831428,97444804.9249014
"2488","c.machingura","Nganion","Serious Magicians",28,1992,23.78,0.16,0.49,0.34,1,0.49,0.28,0.24,0.43,14.86,0,0.08,0.08,0.02,0.04,0.09,-0.03,0.09,"E",2021,1451570095.89782,1249168061.72552,1054593020.38458,873433963.201354,709669955.903316,565671014.47557,442336312.716182,339330129.466201,255372080.075304,188540896.066038
"2489","d.jena","Nganion","Serious Magicians",27,1993,7.2,0.03,0.28,0.2,1,0.18,0.05,0,0.02,25.15,0,0,0.07,0.09,0.04,0.05,0.06,-0.06,"E",2021,25500961.3731546,22369601.6757854,19250459.9301691,16251937.0320006,13460162.827915,10936457.2056786,8717343.59168463,6816678.81569058,5229289.20498093,3935443.2325006
"2490","g.riva","Nganion","Serious Magicians",25,1995,21.7,0.1,0.43,0.11,1,0.42,0,0.1,0.95,14.19,0,0.09,0,0.01,0.04,0.02,-0.07,0.09,"E",2021,1208440250.29451,1101449414.06506,984884022.362476,863946380.47987,743480613.570581,627673321.057946,519850962.229463,422381799.866687,336676421.538064,263269998.056544
"2491","l.khonje","Nganion","Serious Magicians",32,1988,18.85,0.03,0.2,0.08,1,0.23,0.1,0,0,30.58,0.04,0,0.09,0,0,0.08,-0.03,0.03,"E",2021,189249700.513281,150849094.269858,117959079.444377,90490128.3229191,68100797.098263,50278735.654781,36416454.6633202,25875701.8799783,18037144.181281,12334585.9771618
"2492","p.okoth","Nganion","Serious Magicians",30,1990,18.6,0.02,0.76,0.28,1,0.84,0.26,0,0.08,18.94,0.05,0,0.06,0,0,0,0.07,0.11,"E",2021,289648407.122434,239892310.377372,194913837.221381,155363922.509587,121489528.106237,93198446.7834733,70139015.513663,51783549.8314306,37506378.5949191,26650147.0308489
"2493","v.ang","Nganion","Serious Magicians",29,1991,28.04,0,0.56,0.31,1,0.67,0.3,0.16,0.09,20.39,0.02,0,0.07,0.1,0.08,0.14,0.03,0,"E",2021,3278321945.3084,2767678383.73976,2292243787.74572,1862460834.2533,1484549403.23923,1160869290.22277,890539427.174226,670199567.201133,494807525.184076,358384823.589376
"2494","x.ayugi","Nganion","Serious Magicians",23,1997,23.39,0.07,0.51,0.24,1,0.52,0.29,0.12,0.21,10.22,0,0.07,0,0.16,0.07,0.17,0.06,-0.1,"E",2021,2289786722.37533,2168563198.77109,2014792361.73844,1836410087.9284,1642064475.23619,1440429154.78709,1239580575.83529,1046498916.78661,866730272.917539,704223170.240594
"2495","p.paterson","Nganion","Serious Magicians",31,1989,16.97,0,0.28,0.29,1,0.43,0.26,0.21,0.25,11.22,0,0.06,0,0.05,0.14,0.22,0,0.04,"E",2021,185804048.453875,150966823.398555,120334185.537438,94097414.5081175,72185092.9475051,54324846.9136298,40107968.3915551,29049855.6407128,20641366.9635065,14388452.678363
"2496","z.amito","Nganion","Serious Magicians",22,1997,17.62,0.22,2.25,0.81,1,2.3,0.8,0.05,0.23,13.41,0.08,0,0,0.32,0.33,0.18,-0.03,-0.02,"E",2021,743836109.038108,718080521.026328,680064643.765901,631841880.616802,575900934.297355,514953861.167143,451720724.844645,388734311.82558,328183616.437465,271807902.405989
"2497","e.mudzingwa","Rarita","Serious Magicians",26,1994,26.48,0.2,2.02,0.63,1,1.92,0.62,0.1,0.22,15.15,0,0.05,0.1,0.34,0.16,0.09,0.07,0.04,"E",2021,4400401209.04082,3934710743.34137,3451552698.348,2970279841.34109,2507618058.16616,2076856888.3005,1687457779.7909,1345056171.87076,1051790125.7731,806861361.569608
"2498","d.dejong","Nganion","Serious Magicians",20,2000,11.56,0.17,1.5,0.52,1,1.65,0.5,0.11,0.36,12.06,0,0,0,0.16,0.3,0.24,0.01,-0.05,"E",2021,174638078.917942,175175155.168502,172380143.573999,166411420.214972,157601438.687297,146426064.523321,133462041.614186,119337874.89393,104683924.937128,90087151.8206978
"2499","f.nakalema","Nganion","Serious Magicians",23,1997,1.16,0,1.73,0.08,0,1.81,0,0,0,16.6,0,0.06,0,0,0.01,0.07,-0.02,-0.02,"E",2021,13180792.6437393,12482988.7336383,11597831.396592,10571002.2428402,9452282.67080113,8291601.0568661,7135448.19508033,6024004.37091939,4989194.79868706,4053748.53961463
"2500","f.salifu","Nganion","Serious Magicians",34,1986,19.4,0.27,2.28,0.54,1,2.34,0.59,0.08,0.29,17.34,0,0.05,0.09,0.35,0.16,0,-0.13,-0.14,"E",2021,166743378.243938,127914101.78312,96265221.996955,71072496.2961875,51477196.1838899,36577107.639562,25496760.1377222,17435796.7590116,11697141.9256491,7698371.81001301
"2501","v.shinde","Nganion","Serious Magicians",22,1998,0.52,0,1.71,0,0,1.81,0,0,0,21.85,0,0.07,0,0.03,0.07,0.02,-0.07,0.09,"E",2021,9623294.9531328,9290084.96625917,8798258.88342451,8174382.37675834,7450652.75426725,6662156.93625616,5844085.43603018,5029205.8904457,4245838.16433375,3516483.78407932
"2502","w.ofori","Unicorporated Tiagascar","Serious Magicians",26,1993,0.52,2.02,2,2.01,1,1.99,2.07,0.03,0.07,37.56,0.02,1.94,1.99,1.62,0,0.09,0.3,0.08,"E",2021,40898213.8144798,36569992.9698873,32079424.9303807,27606378.2071559,23306306.5470535,19302725.6026739,15683571.9749834,12501222.5695773,9775548.95754687,7499131.76469407
"2505","c.luka","Nganion","Serious Magicians",24,1995,15.86,0.14,1.49,0.64,1,1.53,0.69,0.12,0.35,25.36,0.32,0,0,0.13,0.09,0.08,0.01,0.02,"E",2021,395291635.650451,367261866.575508,334745857.438502,299320007.195296,262565369.068817,225954140.335933,190758687.022556,157989966.556424,128367727.066983,102320665.813554
"2506","f.sow","Nganion","Serious Magicians",27,1993,19.05,0,1.19,0.2,1,1.1,0.21,0.07,0.09,15.98,0,0.09,0.1,0.13,0.14,0,-0.11,-0.07,"E",2021,430322384.779925,377481468.202003,324846726.52308,274247397.914414,227136902.129974,184549997.034448,147103006.370135,115029760.695014,88242955.567951,66409626.3742616
"2507","h.mancini","Nganion","Serious Magicians",30,1989,4.66,0,1.09,0,0.03,1.1,0,0,0,21.63,0,0.07,0,0,0,0.05,-0.12,-0.09,"E",2021,10890281.33894,9019537.78034622,7328424.64172761,5841415.95273984,4567797.05421518,3504101.11316522,2637106.20530772,1946972.30340688,1410175.24992227,1001999.63733059
"2508","r.chandia","Nganion","Serious Magicians",30,1990,21.34,0.02,0.32,0,1,0.27,0.1,0,0.05,19.14,0.08,0,0,0.08,0,0.09,0.08,0.07,"E",2021,561751412.031923,465253185.504749,378020802.432337,301316702.258566,235619849.039675,180751413.756845,136029372.281942,100430320.079528,72740814.7871973,51685966.0101966
"2509","t.vidmar","Nganion","Serious Magicians",19,2000,18.96,0.01,0.51,0.08,1,0.49,0,0.05,0.06,22.63,0.04,0.07,0.03,0,0.12,0.15,-0.09,-0.07,"E",2021,667393556.562821,682392764.351947,684491372.797241,673569953.481443,650247355.925087,615822632.028616,572155211.293836,521498702.215753,466308967.925716,409049122.411751
"2510","v.ojara","Nganion","Serious Magicians",21,1999,1.04,0,0.92,0.08,0.08,0.89,0,0,0,16.09,0,0.05,0,0.09,0,0.18,-0.13,-0.13,"E",2021,14157952.9004639,13932055.326843,13449652.9900977,12737615.3532376,11834402.6750103,10786628.3740741,9645089.28429087,8460732.21553539,7280996.2759132,6146881.34390627
"2511","y.vong","Nganion","Serious Magicians",18,2002,0.66,0.07,1.63,0.01,0,1.58,0.04,0,0,13.52,0.07,0.09,0,0,0,0,-0.07,0.01,"E",2021,10235460.6110579,10667892.5684249,10907646.0627948,10941191.0816483,10766618.6321393,10393820.6590376,9843561.74117116,9145563.76297976,8335849.32773771,7453673.95985102
"2512","b.kansiime","Nganion","Serious Magicians",25,1995,25.38,0.36,1.9,0.62,1,1.96,0.66,0.25,0.53,17.09,0.21,0.09,0.1,0.26,0.23,0.16,0.07,0.02,"E",2021,4016903252.16977,3661261475.17857,3273793496.59507,2871791985.25052,2471359005.00585,2086410978.1542,1728005187.11141,1404013831.15825,1119125759.23844,875119900.329645
"2513","j.maneno","Nganion","Serious Magicians",27,1992,21.57,0.21,1.05,0.47,1,1.05,0.51,0.24,0.63,14.88,0,0.08,0.06,0.17,0.24,0.2,0.09,0.1,"E",2021,1183674030.05534,1038326209.70062,893545508.050916,754363552.078664,624778217.047599,507635778.343681,404631537.986209,316408686.217432,242727077.501509,182670836.714881
"2514","s.juri","Nganion","Serious Magicians",21,1998,15.12,0.18,1.69,0.47,1,1.6,0.62,0.13,0.24,23.4,0.3,0,0,0.07,0.16,0.04,0.03,-0.04,"E",2021,302868005.162602,298035587.088137,287715999.613663,272484036.33531,253162442.03312,230748374.503994,206328483.481016,180992626.995546,155755626.055933,131494553.180715
"2515","d.horn","Dosqaly","Swift Bison",29,1991,3.55,0.09,0.61,0.02,0,0.5,0,0,0,7.08,0.02,0,0,0.17,0.1,0.34,-0.17,-0.1,"E",2021,16550853.9691471,13972831.6886012,11572564.5087902,9402773.06659781,7494858.8921109,5860735.58981623,4495955.02175186,3383552.72971462,2498072.86434351,1809332.63387234
"2516","h.jovanovi","Dosqaly","Swift Bison",23,1996,23.13,0.11,0.51,0.26,1,0.39,0.22,0.14,0.28,9.96,0.02,0,0,0.11,0,0.01,0.08,-0.1,"E",2021,1648761986.23548,1561474932.1168,1450752169.94267,1322307931.35824,1182369283.24426,1037181677.69555,892560565.725087,753532028.015468,624089533.030186,507076218.746894
"2517","c.najafi","Greri Landmoslands","Swift Bison",21,1999,23.63,0.11,0.33,0.14,1,0.34,0.09,0.06,0.41,17.09,0,0,0,0.03,0.11,0.04,-0.09,0.07,"E",2021,1847811582.3989,1818328778.2176,1755368502.00528,1662437595.83939,1544555663.33605,1407806409.92199,1258819535.42876,1104244313.66271,950272214.1133,802254296.419476
"2519","e.bukar","Lefghau","Swift Bison",29,1990,30.1,0.18,0.4,0.14,1,0.55,0.26,0.29,0.72,14.71,0.06,0,0,0.09,0.12,0,0.12,0.02,"E",2021,4010289226.65561,3385631731.82036,2804044483.80073,2278301748.05221,1816012148.15656,1420062362.94093,1089374603.92497,819838365.143584,605285667.673242,438403189.501924
"2521","e.balog","Nganion","Swift Bison",20,2000,22.05,0.13,0.35,0,1,0.27,0,0.06,0.93,10.59,0,0,0.06,0.07,0.09,0.12,0.07,0.05,"E",2021,1916302786.78287,1922196121.85642,1891526473.2848,1826031701.02604,1729359816.76347,1606732490.65877,1464478330.61179,1309493918.19317,1148696196.90817,988525876.813226
"2522","q.namazzi","Nganion","Swift Bison",25,1995,31.5,0.1,0.76,0.14,1,0.69,0.17,0.1,0.19,17.91,0.13,0.02,0,0.07,0,0.1,0.07,-0.13,"E",2021,12592163783.7234,11477300113.1113,10262667860.1099,9002475977.36526,7747201116.33351,6540468392.63179,5416940107.65058,4401293983.6198,3508228595.57355,2743320519.20703
"2523","s.baig","Nganion","Swift Bison",22,1997,8.04,0.18,0.29,0.33,1,0.23,0.16,0.55,0.5,11.54,0.01,0.05,0,0.18,0.03,0.42,0.08,0.02,"E",2021,95647155.8794444,92335339.3228174,87447017.1587805,81246228.9907742,74052987.9694705,66216027.4707128,58085110.4943842,49985918.7623344,42199927.0229913,34950780.8169051
"2524","r.ueta","Sobianitedrucy","Swift Bison",27,1992,0.62,0,1.44,0,0,1.38,0,0,0,58.53,0,0,0.01,0.09,0,0,0.07,0.08,"E",2021,5071743.1657846,4448964.60021003,3828615.99452585,3232256.59482711,2677016.28318575,2175090.62811991,1733743.56903523,1355731.01307555,1040023.99749498,782698.229556946
"2525","n.binsulaiman","Dosqaly","Swift Bison",33,1987,11.94,0.39,1.16,0.48,1,1.31,0.54,0.23,0.51,14.04,0,0,0.02,0.24,0.22,0.15,0.03,0.01,"E",2021,37535126.8463015,29351246.8937795,22516266.7457763,16945226.4184281,12510640.0512937,9061348.70544887,6438538.83911677,4488104.47332392,3069161.6114124,2059006.50584779
"2526","i.kiiza","Janmico","Swift Bison",23,1996,29.87,0.29,1.84,0.77,1,1.78,0.87,0.04,0.2,16.58,0.12,0,0,0.14,0.16,0.14,0.09,0.1,"E",2021,13580245173.1271,12861293859.7977,11949311251.5598,10891363369.6858,9738740270.3851,8542883442.10357,7351692612.76291,6206565757.63155,5140395605.48306,4176600036.59348
"2527","b.quaye","Sobianitedrucy","Swift Bison",22,1998,1.12,0.09,2.48,0.74,1,2.44,0.83,0,0.1,16.07,0,0.02,0.03,0.37,0.49,0.15,-0.34,-0.37,"E",2021,10891573.7924266,10514449.2027635,9957804.09312877,9251705.29403671,8432593.47968243,7540179.76601029,6614292.5147532,5692017.89406487,4805408.11673739,3979930.24330021
"2528","e.obbo","Landli Blicporlip","Swift Bison",19,2001,14.02,0,1.81,0.53,1,1.87,0.56,0,0,22.05,0.42,0,0,0.14,0.19,0.05,-0.01,-0.12,"E",2021,234075207.427591,239335885.538674,240071931.313034,236241457.574395,228061513.661137,215987716.562759,200672224.727683,182905447.15932,163548729.710104,143465961.32831
"2529","s.nakasi","Nganion","Swift Bison",23,1997,10.52,0.38,1.69,1.21,1,1.8,1.24,0.19,0.42,11.74,0,0.07,0.02,0.4,0.42,0.3,0.13,0.04,"E",2021,150160991.884239,142211323.748671,132127248.587409,120429190.026699,107684278.16,94461317.5140735,81289950.2687192,68627926.7037792,56838951.9450024,46181964.7733364
"2533","w.ghosh","Eastern Sleboube","Swift Bison",29,1990,12.27,0.04,1.67,0.44,1,1.73,0.43,0,0,18.6,0.02,0.07,0,0.16,0.09,0.17,-0.14,-0.21,"E",2021,107341590.263476,90621666.8175725,75054585.1057508,60982268.0894093,48608372.3401371,38010164.2789761,29158795.2312032,21944241.1506341,16201406.5469087,11734539.0514293
"2534","b.reyes","Esian Republic","Swift Bison",27,1993,4.99,0.1,0.8,0.42,1,0.8,0.42,0,0,33.27,0.16,0,0.06,0,0.11,0.12,0.02,-0.06,"E",2021,18442287.9887013,16177689.5490562,13921927.1286327,11753396.2242662,9734385.91646759,7909242.73057252,6304380.39812693,4929820.17445774,3781820.46093328,2846111.42281744
"2535","t.ray","Janmico","Swift Bison",24,1996,2.17,0,0.9,0.37,1,0.97,0.5,0.1,0.1,31.51,0.09,0,0.05,0.02,0,0,-0.05,0,"E",2021,11362837.75986,10557109.3059279,9622421.84204074,8604089.67278989,7547560.89178919,6495154.47899893,5483445.17423067,4541493.40830938,3689988.66840164,2941254.05210542
"2536","b.tong","Nganion","Swift Bison",23,1997,30.34,0.44,0.87,0.34,1,0.89,0.21,0.15,0.4,25.74,0.22,0.13,0.35,0.33,0.13,0.01,0.01,-0.04,"E",2021,9783169579.126,9265239120.0092,8608249471.01081,7846106858.53926,7015760491.62759,6154268670.65628,5296138221.90709,4471192127.74307,3703126215.40505,3008810658.51693
"2537","l.kagoya","Nganion","Swift Bison",21,1999,2.57,0,0.33,0.07,0.08,0.34,0,0,0,28,0,0.04,0.02,0.04,0,0.02,0.07,0.02,"E",2021,12168635.2227391,11974478.2573628,11559857.7180998,10947867.6706171,10171564.3669424,9271011.62789246,8289868.88262916,7271924.46337024,6257951.86370526,5283190.11634829
"2538","u.peri","Nganion","Swift Bison",21,1998,6.31,0.07,1.14,0.24,1,1,0.21,0.05,0.56,15.68,0,0,0,0.04,0.14,0.19,-0.02,0,"E",2021,52746263.4544748,51904669.1211907,50107451.619204,47454714.6700579,44089744.1678859,40186201.07048,35933331.8882894,31520941.8759805,27125768.1446154,22900558.0869288
"2539","i.longok","Rosvi","Swift Bison",22,1998,24.36,0.07,1.42,0.5,1,1.51,0.42,0,0.06,22.23,0.05,0,0.03,0.05,0.04,0.08,-0.07,-0.04,"E",2021,3097717354.0761,2990457796.52154,2832140068.61192,2631315601.4297,2398348637.18636,2144533577.89898,1881198171.9422,1618890249.12238,1366725911.27154,1131948349.94884
"2540","x.bintiramli","Slandsganiamayotteque","Swift Bison",17,2002,17.07,0.02,0.4,0.13,1,0.43,0.21,0.12,0.48,19.67,0.1,0,0.01,0.13,0.07,0.16,-0.06,-0.08,"E",2021,470326853.212301,499677571.0976,520788155.011009,532492507.973833,534130118.060967,525607791.527176,507408436.091392,480545742.754737,446470682.762134,406941817.608054
"2541","c.popescu","Mico","Swift Bison",31,1989,33.14,0.19,1.21,0.26,1,1.12,0.31,0.17,0.27,24.54,0.22,0.12,0,0.02,0.16,0,-0.04,0.02,"E",2021,5778710399.23355,4695234358.84154,3742525607.67596,2926533152.98475,2245035836.17523,1689562527.88269,1247401959.02647,903482482.131673,641969230.051636,447496713.94796
"2542","p.nakimera","Nganion","Swift Bison",26,1994,5,0,0.95,0,0,1.07,0.06,0.04,0,20.87,0.06,0,0,0.01,0.11,0.08,0.01,0.01,"E",2021,19354924.4018409,17306610.3208992,15181466.0463783,13064613.6682614,11029621.0820005,9134941.60121389,7422190.88842364,5916156.11533358,4626241.42751258,3548935.63429191
"2543","b.kwek","Greri Landmoslands","Swift Bison",23,1996,25.49,0.11,1.94,0.57,1,1.94,0.54,0.04,0.27,21.24,0.08,0.02,0,0.12,0.1,0.08,0,-0.04,"E",2021,4206834067.91883,3984120203.80729,3701609876.72744,3373883010.62071,3016828034.08734,2646380285.80051,2277377952.01504,1922645132.03708,1592371203.91006,1293810464.98195
"2545","b.turinawe","Lefghau","Ultimate Penguins",30,1989,7.78,0,0.19,0,0,0.12,0.05,0,0,5.18,0,0.02,0,0.03,0.06,0.09,-0.12,0.07,"E",2021,22465841.4417235,18606636.4444002,15117995.6600365,12050407.1938128,9423026.01412485,7228700.30204372,5440154.20993659,4016459.23538864,2909086.78883407,2067050.82048178
"2546","h.nieminen","Lefghau","Ultimate Penguins",21,1999,33.28,0.08,0.41,0.15,1,0.24,0.02,0.13,0.43,16.92,0,0,0,0.07,0.11,0.11,-0.1,-0.05,"E",2021,19313915855.5164,19005752185.2773,18347671302.6875,17376327839.3378,16144188292.7833,14714841492.0046,13157583173.598,11541913667.5863,9932548187.29537,8385417714.31941
"2547","g.mishra","Nganion","Ultimate Penguins",29,1991,18.9,0,0.57,0.23,1,0.55,0.21,0.1,0,17.91,0.05,0.1,0,0.07,0,0.12,-0.05,0.05,"E",2021,400814218.463752,338381912.101471,280254324.511517,227708198.326556,181503988.551736,141930208.521798,108879137.091711,81939943.7345978,60496160.7814214,43816847.5740514
"2548","l.alqahtani","Nganion","Ultimate Penguins",27,1993,19.71,0,0.62,0.15,1,0.61,0.21,0,0.02,18.98,0,0,0,0.13,0.06,0,0.03,0,"E",2021,475743508.373347,417325159.880274,359134748.332284,303194590.522617,251111516.672857,204029504.773172,162629932.390307,127171311.221422,97557121.7207307,73419254.3974028
"2549","r.aloyo","Nganion","Ultimate Penguins",31,1989,24,0,0.09,0.13,1,0.13,0.21,0.49,0.52,10.43,0.09,0.09,0,0.01,0.13,0.26,0.12,0.02,"E",2021,947601605.290379,769931577.855653,613704966.794056,479897299.243734,368144346.284639,277056999.408111,204550845.630301,148154413.575261,105271077.959651,73381182.859674
"2550","s.phillips","Nganion","Ultimate Penguins",20,2000,18.45,0.02,0.56,0.16,1,0.53,0.23,0.2,0.35,25.36,0.08,0.1,0.09,0.09,0.11,0.03,-0.04,0.09,"E",2021,525494993.98474,527111084.145637,518700749.984033,500740553.30137,474230864.128331,440603586.415116,401594172.300713,359093825.573996,314999333.742002,271076889.974058
"2551","z.salisu","Nganion","Ultimate Penguins",29,1991,2.71,0.06,0.69,0.09,0.05,0.72,0,0,0,14.35,0.04,0,0.02,0,0,0.07,-0.07,0.05,"E",2021,8793049.08535405,7423411.21058132,6148210.1140466,4995454.9334532,3981828.50558553,3113660.22645121,2388586.91312865,1797595.77908943,1327162.77697274,961252.554764232
"2552","o.farkas","Pierrema","Ultimate Penguins",28,1991,26.66,0.14,0.3,0.16,1,0.38,0.24,0.27,0.34,7.79,0.06,0.09,0,0.13,0.14,0.3,0.01,0.04,"E",2021,3671199001.90843,3159299405.78317,2667195235.55685,2209021736.53172,1794842454.49767,1430651450.88068,1118722846.62016,858207561.683929,645867346.080768,476843075.930431
"2553","q.acen","Danan Seekeeling","Ultimate Penguins",24,1996,10.31,0.36,2.34,1.14,1,2.33,1.17,0.23,0.32,11.64,0,0.02,0.06,0.48,0.39,0.26,-0.05,-0.09,"E",2021,136362138.940458,126692824.135006,115475909.442557,103255198.763974,90576101.5635946,77946475.7152271,65805244.1232814,54501152.6371286,44282489.8254555,35297141.6285826
"2554","z.hansson","Newgan Ruland","Ultimate Penguins",20,2000,9.6,0,1.4,0.46,1,1.4,0.44,0.05,0.06,17.94,0.04,0.09,0,0.17,0.16,0.13,-0.13,-0.05,"E",2021,91343602.5766686,91624517.7120647,90162600.4150618,87040688.528633,82432670.2982565,76587444.8892012,69806675.4044243,62419098.3100388,54754420.6559663,47119649.0717261
"2555","p.kralj","Nganion","Ultimate Penguins",27,1993,15.68,0.71,2.13,0.68,1,2.15,0.63,0.18,0.57,16.87,0,0.23,0.34,0.48,0.17,0.02,0.25,0.13,"E",2021,335825746.210231,294588430.030901,253512013.776266,214024044.084817,177258777.018279,144023742.801308,114799923.571913,89769801.869692,68865244.8711422,51826405.3218722
"2556","g.matei","Nganion","Ultimate Penguins",28,1991,14.32,0.36,2.43,0.98,1,2.4,1,0.16,0.37,20.47,0,0,0,0.24,0.21,0.01,0.16,0.12,"E",2021,169340218.981841,145727990.481152,123028859.242369,101894837.192283,82790122.2800895,65991200.6548501,51602969.9638088,39586264.9646292,29791715.938494,21995187.6365346
"2557","m.nanzala","Nganion","Ultimate Penguins",39,1981,14.2,0.1,0.91,0.36,1,0.87,0.32,0.13,0.25,15.52,0.06,0.03,0,0.17,0.16,0.1,0.08,0.1,"E",2021,9562324.98492983,6665598.29995961,4558226.87304349,3057974.7745534,2012579.39330735,1299431.24869395,823066.172766487,511443.144005891,311774.887440183,186451.577762885
"2558","p.mutonyi","Nganion","Ultimate Penguins",20,2000,6.02,0.06,0.74,0.07,0.09,0.73,0,0.08,0,22.18,0,0,0.03,0.04,0,0.03,0.04,0.05,"E",2021,30776272.7842561,30870921.1295403,30378359.3709561,29326497.9475521,27773924.7836695,25804501.1283724,23519865.9107555,21030779.8504515,18448330.6845438,15875957.7290886
