"","Player","Nation","Squad","Age","Born","X90s","Total.Cmp","Total.Att","Total.Cmp.","Total.TotDist","Total.PrgDist","Short.Cmp","Short.Att","Short.Cmp.","Medium.Cmp","Medium.Att","Medium.Cmp.","Long.Cmp","Long.Att","Long.Cmp.","Ast","xA","A.xA","KP","X1.3","PPA","CrsPA","Prog","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"2146","d.kau","Southslands","Flying Penguins",16,2003,0.66,15.71,30.1,1,252.83,62.83,7.14,12.82,1,8.6,11.44,1,0,0.02,0,0.03,0,0.06,0.06,0.08,0,0.03,1.46,3e+06,3100000,3200000,3300000,3300000,3300000,3200000,3e+06,2900000,2700000
"2147","m.braun","Zacia Lygia","Flying Penguins",22,1998,0.24,29.96,53.4,1,306.68,36.68,30.05,36.8,1,0.09,10.06,0,0,3.27,0.02,0,0.04,0.07,0.09,0.07,0,0,0.08,2e+06,2e+06,1800000,1700000,1600000,1400000,1300000,1100000,1e+06,8e+05
"2148","t.mendes","Lylimi","Flying Penguins",19,2001,8.83,16.84,23.64,1,258.04,81.84,9.77,11.87,1,5.59,7.71,1,1.32,2.64,1,0.13,0.1,0.05,0.94,0.58,0.47,0.1,2.38,13900000,1.4e+07,13800000,13500000,1.3e+07,12300000,11500000,10500000,9600000,8500000
"2149","a.murata","Nganion","Flying Penguins",30,1990,4.59,44.32,59.69,1,709.87,245.07,24.38,27.77,1,15.35,19.77,1,3.73,6.91,1,0.28,0.15,0.21,1,5.78,1.54,0.48,6.04,9e+06,7700000,6500000,5400000,4400000,3600000,2800000,2200000,1700000,1300000
"2150","i.babirye","Nganion","Flying Penguins",22,1998,15.19,26.9,38.84,1,536.78,169.11,11.17,13.65,1,10.33,13.38,1,4.9,10.34,1,0.12,0.04,0,1.53,4.08,1.52,0.29,4.17,26500000,25400000,24100000,22500000,20700000,18700000,16700000,14700000,12800000,10900000
"2151","r.kukk","Greri Landmoslands","Hideous Spiders",35,1985,2.06,50.01,59.58,1,915.06,308.48,23.06,24.93,1,21.42,26.59,1,5.5,7.05,1,0,0,0,0.06,2.43,0.56,0.03,4.02,1400000,1100000,9e+05,7e+05,5e+05,4e+05,3e+05,2e+05,1e+05,1e+05
"2152","g.kiggundu","Ingre","Hideous Spiders",31,1988,34.02,44.45,53.77,1,996.63,289.97,10.89,12.11,1,25.3,27.7,1,8.04,13.22,1,0.09,0.06,0.04,0,2.19,0,0.08,2.21,14900000,12600000,10400000,8500000,6900000,5500000,4300000,3300000,2500000,1900000
"2153","y.zgambo","Janmico","Hideous Spiders",26,1994,6.74,42.03,48.57,1,898.79,303.27,12.8,13.78,1,21.1,22.68,1,8.01,11.37,1,0,0.07,0,0.19,3.6,0.16,0,3.66,8600000,7800000,7e+06,6100000,5300000,4500000,3800000,3200000,2600000,2100000
"2154","l.sayed","Ledian","Hideous Spiders",24,1996,6.73,34.61,44.12,1,784.91,250.64,9.18,10.47,1,17.91,19.5,1,7.21,13.58,1,0,0.07,0.05,0.16,3.15,0.12,0.06,2.22,9e+06,8400000,7700000,7e+06,6300000,5500000,4800000,4100000,3400000,2900000
"2155","e.kovacs","Nganion","Hideous Spiders",26,1993,17.53,36.73,42.99,1,851.18,246.13,8.73,9.74,1,20.39,22.12,1,7.54,10.59,1,0.02,0.02,0.07,0.05,1.33,0.12,0,1.07,11900000,10800000,9700000,8500000,7400000,6300000,5300000,4400000,3600000,2900000
"2156","g.kalyango","Nganion","Hideous Spiders",23,1997,21.88,34.4,49.37,1,659.4,253,14.53,17.12,1,14.5,19.22,1,4.72,10.41,1,0.27,0.18,0.01,0.84,2.37,1.29,0.6,3.08,29300000,27800000,25900000,23900000,21600000,19300000,1.7e+07,14700000,12600000,10600000
"2157","k.mahmood","Nganion","Hideous Spiders",29,1991,32.03,42.72,50.78,1,961.56,277.6,10.23,11.2,1,24.04,26.06,1,8.41,12.48,1,0.04,0,0,0.1,2.56,0.31,0,2.42,20200000,17500000,1.5e+07,12600000,10500000,8600000,6900000,5500000,4300000,3300000
"2158","l.blanc","Nganion","Hideous Spiders",36,1983,11.9,46.07,56.34,1,881.08,332.11,19.61,22.06,1,19.56,22.34,1,6.66,10.26,1,0.01,0.17,0,0.64,3.13,1.05,0.76,3.82,2700000,2100000,1600000,1200000,9e+05,7e+05,5e+05,4e+05,2e+05,2e+05
"2159","n.jorgensen","Nganion","Hideous Spiders",25,1994,34.15,41.72,53.36,1,747.87,276.13,19.93,22.06,1,16.96,20.15,1,4.43,9.09,1,0.07,0.17,0,1.26,2.01,1.47,0.79,3.39,53900000,49500000,44900000,40100000,35300000,30600000,26200000,2.2e+07,18300000,1.5e+07
"2160","k.quarshie","Nganion","Hideous Spiders",23,1997,32.01,8.84,14.86,1,142.24,35.4,4.74,6.61,1,2.88,5.16,1,0.71,1.6,1,0,0.04,0,0.34,0.67,0.22,0.04,0.95,39900000,37800000,35300000,32400000,29400000,26300000,23100000,2e+07,17100000,14400000
"2161","w.dufour","Nganion","Hideous Spiders",21,1999,0.59,24.02,37.92,1,292.03,66.08,15.95,25.9,1,7.93,10.1,1,0.04,0,0,0.09,0,0.02,2.04,2.03,0,0.06,0,4500000,4400000,4200000,4e+06,3700000,3400000,3100000,2800000,2500000,2100000
"2162","i.mukisa","Lylimi","Hideous Spiders",34,1986,12.6,10.52,13.86,1,143.5,25.31,6.27,7.84,1,3.26,4.4,1,0.41,0.49,1,0.15,0,0.05,0.53,0.63,0.22,0,0.68,3600000,2900000,2300000,1800000,1400000,1e+06,8e+05,6e+05,4e+05,3e+05
"2163","a.negri","Nganion","Hideous Spiders",22,1998,9.47,20.74,28.05,1,300.1,49.13,12.27,15.19,1,7.43,9.09,1,0.66,2.15,1,0.15,0.21,0.06,0.56,1.08,0.21,0.01,1.55,16100000,15500000,14600000,13700000,12600000,11400000,10200000,9e+06,7800000,6600000
"2164","d.ghasemi","Nganion","Hideous Spiders",26,1994,1.36,53.75,63.16,1,1036.28,313.72,18.42,19.28,1,29.16,31.58,1,5.35,9.94,1,0.04,0,0,1.6,3.04,0.03,0,3.01,5500000,5e+06,4400000,3900000,3400000,2900000,2400000,2e+06,1700000,1300000
"2165","g.musoke","Nganion","Hideous Spiders",22,1997,10.14,35.61,46.24,1,620.06,199.6,18.79,21.54,1,11.87,15.27,1,4.31,7.7,1,0.19,0.2,0,1.62,3.37,1.23,0.2,3.78,22900000,2.2e+07,20800000,19400000,17900000,16200000,14500000,12700000,11100000,9400000
"2166","v.sserugo","Nganion","Hideous Spiders",25,1995,14.29,17.38,22.63,1,305.66,59.78,8.46,10.24,1,5.68,7.46,1,2.3,2.79,1,0.14,0,0.11,0.63,0.95,0.49,0.11,1.43,14200000,13100000,11800000,10600000,9300000,8100000,6900000,5800000,4800000,3900000
"2167","f.degroot","Nganion","Hideous Spiders",22,1998,21.95,27.98,37.28,1,835.49,456.82,3.86,3.84,1,12.57,12.71,1,11.07,20.01,1,0,0,0,0.03,0.48,0,0.09,0,15200000,14600000,13800000,12900000,11800000,10700000,9600000,8400000,7300000,6300000
"2168","j.martin","Nganion","Hideous Spiders",33,1986,16.08,24.07,35.32,1,686.68,421.87,4.47,4.42,1,11.39,11.55,1,7.84,19.12,1,0.1,0,0,0.01,0.18,0.05,0.09,0.1,3100000,2600000,2100000,1600000,1300000,1e+06,8e+05,6e+05,4e+05,3e+05
"2169","i.akulu","Central Diasongo","Hideous Spiders",22,1998,8.72,43.34,47.54,1,814.3,142.08,16.99,18.54,1,21.12,22.47,1,5.02,5.93,1,0.02,0.02,0.03,0.1,2.39,0.04,0,1.86,11300000,10800000,10200000,9600000,8800000,8e+06,7100000,6300000,5400000,4600000
"2170","j.sulji","Nganion","Hideous Spiders",32,1988,22.89,45.74,53.23,1,926.11,235.02,17.81,19.7,1,19.75,21.91,1,7.59,10.33,1,0.08,0,0,0.67,4.26,0.36,0.1,3.96,9600000,8e+06,6500000,5300000,4200000,3300000,2500000,1900000,1400000,1100000
"2171","l.rusere","Nganion","Hideous Spiders",35,1984,24.34,28.98,37.07,1,557.55,123.81,12.21,14.41,1,12,14.02,1,4.34,6.83,1,0.21,0.1,0.11,0.81,2.22,0.54,0.29,2.58,6200000,4900000,3800000,3e+06,2300000,1700000,1200000,9e+05,7e+05,5e+05
"2172","m.mudimba","Nganion","Hideous Spiders",23,1997,22.84,29.55,38.45,1,592.05,115.16,11.77,14.24,1,10.85,12.71,1,5.79,8.86,1,0.08,0,0.03,0.43,2.48,0.54,0.15,1.92,25400000,2.4e+07,22400000,20600000,18700000,16700000,14700000,12700000,10900000,9200000
"2173","d.ayesiga","Nganion","Hideous Spiders",29,1991,3.18,22.84,30.28,1,368.78,100.67,12.59,15.51,1,8.14,10.55,1,1.86,3.19,1,0.3,0.05,0.2,1.33,1.19,0.59,0,4.15,5700000,5e+06,4200000,3600000,3e+06,2400000,2e+06,1600000,1200000,9e+05
"2174","e.salem","Nganion","Hideous Spiders",19,2000,8.89,36.01,50.04,1,621.37,216.03,19.88,22.82,1,12.58,14.98,1,3.75,10.47,1,0.04,0.04,0.07,1.77,3.02,0.54,0.32,3.39,13200000,13200000,13100000,12800000,12300000,11600000,10900000,1e+07,9100000,8100000
"2175","l.sanz","Nganion","Hideous Spiders",32,1988,28.07,25.65,38.95,1,520.65,166.02,10.16,12.23,1,9.91,13.7,1,5.03,11.05,1,0.14,0.13,0,2.62,2.02,1.56,0.62,3.05,16700000,13800000,11300000,9100000,7200000,5700000,4400000,3300000,2500000,1800000
"2176","q.nagadya","Nganion","Hideous Spiders",29,1990,12.44,38.52,45.14,1,644.4,122.19,20.56,22.45,1,13.54,15.25,1,3.78,5.49,1,0,0.1,0,1.64,2.65,1.03,0,3.09,1.3e+07,11300000,9600000,8100000,6700000,5500000,4400000,3500000,2800000,2100000
"2177","j.bernard","Republic of Denand Landsa","Hideous Spiders",22,1998,1.57,43.84,50.55,1,876.81,200.58,16.91,18.06,1,21.83,23.86,1,4.99,8.21,1,0.04,0,0.1,0.65,2.44,0.07,0.06,4.41,6900000,6600000,6200000,5800000,5400000,4900000,4300000,3800000,3300000,2800000
"2178","o.okamoto","Dosqaly","Horrible Bison",23,1996,30.6,47,53.61,1,1019.58,255.05,12.24,13.4,1,26.3,28.54,1,8.39,11.09,1,0,0,0.05,0.05,2.16,0.13,0.03,2.47,29500000,27900000,2.6e+07,23900000,21700000,19400000,17100000,14800000,12600000,10700000
"2179","c.nakitto","Nganion","Horrible Bison",34,1986,23.04,42.58,52.45,1,718.76,280,20.79,23.06,1,18.01,20.97,1,3.09,6.17,1,0.07,0,0,0.43,1.7,0.64,0.18,2.52,5800000,4600000,3700000,2900000,2200000,1700000,1300000,9e+05,7e+05,5e+05
"2180","d.hara","Nganion","Horrible Bison",26,1994,20.81,50.51,57.91,1,1094.22,334.03,13.99,15.15,1,26.88,29.25,1,9.13,12.76,1,0,0.02,0,0.06,4.3,0.25,0.01,4.12,17300000,15700000,1.4e+07,12300000,10700000,9100000,7700000,6400000,5200000,4200000
"2181","g.leone","Nganion","Horrible Bison",23,1997,21.82,48.23,54.25,1,1050.05,248.18,12.11,13.47,1,26.41,28.34,1,8.92,11.26,1,0,0.12,0,0.32,2.25,0.27,0.16,2.58,22500000,21300000,19900000,18300000,16600000,14800000,1.3e+07,11300000,9600000,8100000
"2182","h.lo","Nganion","Horrible Bison",26,1993,1.05,47.9,53.95,1,1056.9,235.93,12.04,13.08,1,27.06,28.9,1,8.92,12.07,1,0,0.08,0.01,0,1,0,0,0.93,4600000,4200000,3700000,3300000,2900000,2400000,2100000,1700000,1400000,1100000
"2183","i.tng","Nganion","Horrible Bison",23,1996,26.45,43.55,54.01,1,714.37,294.54,22.5,24.8,1,16.99,20.54,1,3.31,6.4,1,0.03,0.03,0,0.96,3.25,1.38,0.26,3.84,41500000,39300000,36700000,33700000,30600000,27300000,2.4e+07,20800000,17800000,1.5e+07
"2184","l.adikini","Nganion","Horrible Bison",28,1992,7.14,43.53,54.89,1,750.03,303.9,22.08,24.89,1,16.14,20.96,1,4.38,7.14,1,0.04,0.02,0,1.06,1.8,1.35,0.95,2.03,6700000,5900000,5100000,4400000,3700000,3100000,2500000,2e+06,1600000,1300000
"2185","p.halvorsen","Nganion","Horrible Bison",19,2001,0.33,81.204,92.4104,1,1646.068,532.46,39.972,40.08,1,41.1584,44.3752,1,7.42,15.08,1,0.07,0,0.1,0.04,10.0408,0.08,0,9.9804,9600000,9600000,9500000,9300000,8900000,8400000,7900000,7300000,6600000,5900000
"2186","r.orlando","Nganion","Horrible Bison",22,1997,13.41,38.1,55.8,1,756.3,316.24,14.06,16.44,1,18.2,24.18,1,5.49,12.95,1,0.03,0,0.07,0.44,2.75,0.82,0.49,2.96,11800000,11300000,10700000,1e+07,9200000,8300000,7500000,6600000,5700000,4900000
"2187","x.smith","Nganion","Horrible Bison",22,1998,0.38,50.09,66.78,1,1040.07,486.7,6.69,6.62,1,36.68,40.08,1,6.65,16.69,1,0.05,0,0.01,0,3.27,0.04,0,3.29,4900000,4700000,4500000,4200000,3900000,3500000,3100000,2700000,2400000,2e+06
"2188","w.kobusingye","Dosqaly","Horrible Bison",21,1999,6.8,48.63,55.86,1,1094.13,247.47,11.23,12.91,1,26.59,28.08,1,10.36,12.91,1,0,0,0,0.28,2.17,0.39,0,1.98,9500000,9300000,8900000,8500000,7900000,7300000,6600000,5900000,5200000,4500000
"2189","z.knezevi","Lefghau","Horrible Bison",28,1991,7.62,24.15,31.32,1,465.69,92.19,10.47,13.89,1,9.05,10.13,1,3.65,4.71,1,0.17,0.18,0,0.85,1.63,0.72,0.12,2.41,10500000,9300000,8e+06,6900000,5800000,4800000,3900000,3200000,2500000,2e+06
"2190","o.zen","Xikong","Horrible Bison",20,1999,25.97,12.65,17.57,1,197.25,30.53,6.7,8.34,1,4.59,5.99,1,0.95,1.38,1,0,0.16,0.02,0.33,0.44,0.88,0.11,1.35,44400000,4.4e+07,42900000,41200000,3.9e+07,36400000,33500000,30400000,27100000,23900000
"2191","b.male","Nganion","Horrible Bison",23,1997,26.73,25.9,36.95,1,461.16,130.53,13.36,16.18,1,8.58,11.25,1,3.31,7.23,1,0.23,0.22,0.05,1.82,1.43,1.54,0.19,3.06,55200000,52200000,48700000,44800000,40600000,36300000,31900000,27700000,23700000,19900000
"2192","g.twebaze","Nganion","Horrible Bison",25,1995,6,28.4,42.06,1,510.17,124.53,13.42,16.15,1,10.43,14.48,1,3.55,8.03,1,0.2,0.38,0,1.68,1.38,0.87,0,2.08,1.5e+07,13800000,12500000,11200000,9900000,8500000,7300000,6200000,5100000,4200000
"2193","o.rodrigues","Nganion","Horrible Bison",28,1992,24.39,16.49,24.02,1,238.02,61.91,9.34,12.04,1,5.81,7.95,1,0.55,1.89,1,0.13,0.19,0,1.16,0.46,0.81,0.27,1.57,24500000,21500000,18700000,1.6e+07,13500000,11200000,9100000,7400000,5900000,4600000
"2194","t.ong","Nganion","Horrible Bison",25,1995,4.2,13.43,21.77,1,207.98,36.33,6.34,9.45,1,5.1,7.85,1,0.95,2.14,1,0.24,0.13,0.23,1.05,0.74,0.17,0,0.9,8800000,8100000,7400000,6600000,5800000,5e+06,4300000,3600000,3e+06,2500000
"2195","z.nakiwala","Rarita","Horrible Bison",24,1996,4.29,18.1,27.77,1,263.36,78.47,10.61,14.64,1,5.6,8.14,1,1.22,2.37,1,0.51,0.04,0.38,1.15,0.98,0.65,0.05,2.79,10100000,9400000,8600000,7800000,7e+06,6100000,5300000,4600000,3800000,3200000
"2196","g.nalukwago","Southern Ristan","Horrible Bison",25,1995,11.25,36.19,50.64,1,676.6,252.78,17.53,20.36,1,12.02,15.37,1,5.34,11.86,1,0.41,0.36,0.14,2.22,2.76,3.36,0.81,5.99,38300000,35200000,31900000,28500000,25100000,21800000,18600000,15700000,1.3e+07,10600000
"2197","i.ajiko","Nganion","Horrible Bison",25,1995,37.0604,22.42,31.79,1,692.66,433.6,3.9,3.96,1,10.02,10.1,1,8.71,17.55,1,0,0,0.05,0,0.31,0.05,0,0.04,31500000,2.9e+07,26300000,23500000,20700000,17900000,15300000,12900000,10700000,8800000
"2198","a.johannessen","Nganion","Horrible Bison",30,1990,3.73,64.3,70.58,1,1209.74,367.27,25.62,26.79,1,31.09,33.04,1,6.79,9.8,1,0,0,0,0.24,7.8,0.46,0,6.79,6300000,5400000,4500000,3800000,3100000,2500000,2e+06,1500000,1200000,9e+05
"2199","d.mulumba","Nganion","Horrible Bison",23,1997,23.04,50.49,60.46,1,966.49,224.18,20.92,23.61,1,22.22,25.46,1,6.82,9.21,1,0,0.03,0.03,0.52,4.71,0.42,0,4.54,28700000,27200000,25400000,23400000,21200000,18900000,16600000,14400000,12300000,10400000
"2200","e.zen","Nganion","Horrible Bison",25,1995,9.1,31.68,38.62,1,532.62,117.96,17.08,19.48,1,11.72,13.73,1,2.51,3.8,1,0.01,0.16,0.12,0.61,3.71,0.81,0.12,2.62,17400000,1.6e+07,14500000,1.3e+07,11400000,9900000,8500000,7100000,5900000,4800000
"2201","e.zoabi","Nganion","Horrible Bison",34,1986,15.53,46.96,56.31,1,826.32,211.54,22.88,26.18,1,17.34,20.23,1,6.02,7.58,1,0.31,0.26,0.12,1.95,5.08,3.29,0.03,6.61,18400000,14900000,11800000,9200000,7100000,5400000,4100000,3e+06,2200000,1600000
"2202","j.bintihashim","Nganion","Horrible Bison",19,2001,0.6,54.1,60,1,1131.98,271.92,15.99,15.94,1,30.03,34.07,1,7.95,10.02,1,0,0.07,0,2.05,8.08,0,0.02,4.05,11400000,11500000,11300000,11100000,10600000,10100000,9400000,8600000,7800000,7e+06
"2203","k.kabonesa","Nganion","Horrible Bison",21,1999,20.85,46.96,52.51,1,883.04,221.18,19.06,20.41,1,21.16,23.13,1,6.07,7.32,1,0.01,0.06,0,0.27,4.91,0.62,0,4.68,33400000,32500000,31300000,29600000,27600000,25400000,2.3e+07,20600000,18100000,15700000
"2204","k.mugala","Nganion","Horrible Bison",18,2002,0.45,42.6,55.02,1,707.43,207.5,24.9,25,1,12.4,14.93,1,4.91,12.41,1,0.09,0.09,0.1,2.47,2.52,0.07,0.09,7.45,7400000,7500000,7500000,7500000,7300000,7e+06,6600000,6200000,5700000,5100000
"2205","o.szilagyi","Nganion","Horrible Bison",24,1996,23.82,38.69,50.67,1,694.78,224.57,17.26,21.12,1,15.21,18.53,1,4.82,8.03,1,0.09,0.1,0.12,0.79,5.87,1.4,0.09,5.82,48200000,4.5e+07,41400000,37500000,33500000,29500000,25600000,21900000,18400000,15300000
"2206","s.gutierrez","Nganion","Horrible Bison",20,2000,5.5,33.87,44.47,1,593.82,163.84,16.51,18.75,1,12.14,15.47,1,4.25,8.14,1,0.04,0.4,0,1.83,3.97,1.06,0.24,3.88,23600000,23400000,22800000,21900000,20700000,19400000,17800000,16100000,14400000,12700000
"2207","u.nyakaisiki","Nganion","Horrible Bison",18,2001,14.44,20.24,28.22,1,331.32,77.03,10.57,12.78,1,7.71,10.2,1,1.69,3.34,1,0.03,0.19,0,1.07,1.35,0.78,0.21,1.85,23300000,23700000,23800000,23600000,2.3e+07,22100000,20900000,19500000,1.8e+07,16300000
"2208","a.lalam","Greri Landmoslands","Mad Bees",26,1994,25.68,43.89,51.57,1,1022.39,361.03,11.03,12.29,1,22.47,24.55,1,10.01,13.7,1,0,0,0,0.26,4.04,0.19,0.1,3.42,21300000,19300000,17300000,15200000,13200000,11300000,9500000,7900000,6400000,5200000
"2209","d.kalnis","Nganion","Mad Bees",31,1989,19.21,42.98,54.9,1,816.01,348.7,18.26,20.72,1,18.95,22.04,1,5.44,10.02,1,0.09,0.1,0.06,0.71,2.8,1.7,0.73,4.4,11700000,9800000,8200000,6700000,5400000,4300000,3300000,2600000,2e+06,1500000
"2210","o.akia","Nganion","Mad Bees",28,1992,30.95,42.21,55.06,1,740.69,312.76,21.6,24.15,1,16.14,19.77,1,4.02,9,1,0.11,0.17,0,0.83,3.05,1.21,0.58,5.23,34100000,3e+07,2.6e+07,22200000,18700000,15500000,12700000,10200000,8100000,6400000
"2211","r.koch","Nganion","Mad Bees",30,1989,8.08,41.25,50.49,1,663.9,268.15,23.13,24.83,1,14.77,16.91,1,2.93,6.34,1,0.34,0,0.19,0.59,2.4,0.86,0.3,4.18,6100000,5300000,4400000,3700000,3e+06,2400000,1900000,1500000,1200000,9e+05
"2212","v.chimwaza","Nganion","Mad Bees",33,1987,9.29,38.89,47.41,1,751.24,284.28,15.55,17.59,1,17.4,19.94,1,5.58,8.42,1,0.09,0.12,0.04,0.51,1.96,1.26,0.01,4.38,4900000,4e+06,3200000,2600000,2e+06,1600000,1200000,9e+05,7e+05,5e+05
"2213","y.okori","Nganion","Mad Bees",31,1988,18.03,39.25,45.71,1,888.91,348.98,9.8,10.37,1,20.17,21.44,1,8.98,13.34,1,0.03,0,0,0.01,3.31,0.12,0.05,2.94,7100000,6e+06,5e+06,4100000,3300000,2600000,2e+06,1600000,1200000,9e+05
"2214","h.chakraborty","South Sati Fatina","Mad Bees",31,1989,22.94,44.12,50.39,1,1000.84,317.65,10.87,11.52,1,22.82,24.39,1,9.73,13.51,1,0,0,0,0.15,2.04,0.01,0,2.4,8e+06,6800000,5600000,4600000,3700000,2900000,2300000,1800000,1300000,1e+06
"2215","c.benhamou","Nganion","Mad Bees",25,1995,15.78,45.83,54.02,1,1018.68,327.68,14.35,15.35,1,21.57,23.41,1,9.71,13.69,1,0.01,0.1,0.01,0.18,3.37,0.1,0.03,3.63,14500000,13300000,12100000,10800000,9500000,8200000,7e+06,5900000,4900000,4e+06
"2216","x.nambooze","Nganion","Mad Bees",26,1994,12.31,39.34,51.83,1,748.46,270.6,16.73,19.83,1,16.61,19.76,1,5.29,9.44,1,0,0.15,0,1.42,2.2,2.37,1.19,5.75,17700000,1.6e+07,14300000,12600000,10900000,9300000,7900000,6500000,5300000,4300000
"2217","o.manhica","Nganion","Mad Bees",29,1991,24.34,14.8,21.48,1,227.02,48.88,8.51,10.79,1,4.41,6.6,1,1.16,2.07,1,0.15,0.02,0.14,0.65,1.2,0.52,0,1.67,17400000,15100000,12900000,10900000,9e+06,7400000,6e+06,4700000,3700000,2900000
"2218","q.salehi","Nganion","Mad Bees",31,1989,8.23,11.61,16.53,1,164.02,23.91,7.16,8.76,1,3.55,4.44,1,0.65,1.71,1,0.02,0,0,0.66,0.72,0.29,0,1,4900000,4200000,3500000,2800000,2300000,1800000,1400000,1100000,8e+05,6e+05
"2219","t.chandiru","Nganion","Mad Bees",20,2000,2.53,11.22,16.99,1,132.66,38.5,8.8,10.46,1,1.48,3.09,1,0.28,1.23,1,0,0.29,0,1.16,0.01,0.8,0,0.69,14900000,14700000,14300000,13800000,13100000,12200000,11200000,10200000,9100000,8e+06
"2220","y.fallah","Nganion","Mad Bees",22,1998,18.45,13.84,18.3,1,192.42,39.59,8.51,9.97,1,3.77,4.75,1,0.61,1.36,1,0.16,0.04,0.02,0.7,0.69,0.5,0.14,1.17,23100000,22200000,2.1e+07,19600000,1.8e+07,16400000,14600000,12900000,11200000,9500000
"2221","j.taylor","Nganion","Mad Bees",33,1987,27.1,18.7,27.27,1,333.15,83.27,8.67,10.62,1,7.05,10.03,1,2.24,4.49,1,0.06,0.18,0,1.32,1.37,1.1,0.35,1.93,13600000,11200000,9e+06,7100000,5600000,4300000,3300000,2500000,1800000,1300000
"2222","e.lungu","Nganion","Mad Bees",23,1997,8.01,24.59,33,1,681.1,411.52,6.26,6.29,1,9.33,9.49,1,8.67,16.45,1,0,0,0,0.01,0.77,0,0,0.19,7700000,7300000,6800000,6300000,5700000,5100000,4500000,3900000,3300000,2800000
"2223","k.nkhoma","Nganion","Mad Bees",24,1995,1,19.04,28.97,1,428.08,271.09,7.03,6.93,1,8.01,9.01,1,3.09,12.09,1,0.09,0,0.03,0.02,0.04,0.05,0,0.05,4900000,4500000,4200000,3800000,3400000,3e+06,2600000,2200000,1900000,1500000
"2224","r.martino","Nganion","Mad Bees",29,1991,28.99,24.15,31.76,1,640.03,377.82,5.1,5.04,1,10.47,10.67,1,7.92,15.38,1,0,0,0,0.03,0.4,0.05,0.03,0,13900000,1.2e+07,10300000,8700000,7200000,5900000,4700000,3800000,2900000,2300000
"2225","v.marino","Badad","Mad Bees",24,1995,25.98,45.06,52.47,1,883.71,229.41,17.61,19.12,1,20.15,22.78,1,6.74,9.61,1,0.07,0.08,0,0.46,4.04,0.29,0.07,4.26,31200000,29100000,26800000,24300000,21700000,19100000,16600000,14200000,11900000,9900000
"2226","e.andoh","Central Diasongo","Mad Bees",27,1992,1.15,35.57,40.98,1,723.66,91.86,12.79,13.57,1,14.53,17.25,1,7.24,9.03,1,0.01,0,0,0.88,2.78,0.02,0.03,0.94,5e+06,4500000,4e+06,3400000,2900000,2500000,2100000,1700000,1400000,1100000
"2227","j.akbari","Eastern Sleboube","Mad Bees",18,2001,0.18,29.92,49.92,1,350,29.91,20.09,29.93,1,10.07,10.09,1,0,10.08,0,0,0,0,0,0.06,0,0,0,2800000,2900000,2900000,2900000,2800000,2700000,2500000,2400000,2200000,2e+06
"2228","c.attias","Nganion","Mad Bees",27,1993,8.24,46.66,60.6,1,832.73,319.48,22.27,26.02,1,17.23,20.83,1,5.75,11.02,1,0.32,0.25,0.06,1.36,5.23,2.69,0.4,7.8,24300000,21700000,19100000,16600000,14200000,11900000,9900000,8100000,6500000,5200000
"2229","w.ross","Nganion","Mad Bees",18,2002,0.19,81.204,92.4104,1,1646.068,280.03,20.08,19.98,1,41.1584,44.3752,1,15.5644,19.95,1,0,0.01,0.05,0,10.0408,0,0,0,9400000,9600000,9600000,9500000,9300000,8900000,8400000,7900000,7200000,6600000
"2230","y.nakimbugwe","Nganion","Mad Bees",29,1991,15.54,38.44,53.34,1,848.66,245.8,14.32,17.08,1,14.01,17.6,1,9.12,16.54,1,0,0.06,0,1.11,4.79,1.89,0.29,5.46,15200000,13200000,11300000,9500000,7900000,6500000,5200000,4100000,3200000,2500000
"2231","v.fernandez","Pahon","Mad Bees",28,1991,9.09,30.33,35.25,1,575.41,112.22,12.84,13.64,1,13.3,14.93,1,4.05,6.08,1,0.07,0,0.04,0.65,1.8,0.15,0.05,1.58,7200000,6300000,5500000,4700000,3900000,3300000,2700000,2200000,1700000,1300000
"2232","o.visser","Rosvi","Mad Bees",27,1993,12.4,48.2,54.66,1,923.41,199.23,19.52,21.78,1,20.92,22.89,1,6.75,8.68,1,0.21,0,0.05,0.24,3.43,0.65,0.24,4.1,11100000,9900000,8700000,7600000,6500000,5500000,4500000,3700000,3e+06,2400000
"2233","u.wahyudi","Tiagascar Westlands","Mad Bees",21,1999,0.29,19.96,40.03,1,263.21,69.96,13.34,16.74,1,6.62,9.95,1,0,3.35,0,0.07,0,0,3.3,0.03,0.02,0,3.3,3500000,3400000,3200000,3100000,2900000,2600000,2400000,2100000,1900000,1600000
"2234","l.nangiro","Eastern Niasland","Mad Bees",25,1995,18.6,36.28,48.42,1,709.79,197.57,15.87,18.65,1,13.84,16.98,1,6.12,10.63,1,0.18,0,0,1.11,3.51,1.74,0.65,4.57,23200000,21400000,19400000,17300000,15200000,13200000,11300000,9500000,7900000,6500000
"2235","e.hayati","Nganion","Mad Bees",26,1994,20.69,45.31,51,1,759.49,183.19,22.34,24.59,1,18.38,19.61,1,3.76,4.86,1,0.02,0.02,0,1,4.29,0.6,0.05,4.22,25200000,22900000,20400000,1.8e+07,15600000,13300000,11200000,9300000,7600000,6100000
