"","Player","Nation","Squad","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9","trial"
"10009","h.nakimera","Esia","Blue Jaguars",30700000,18800000,2300000,8e+05,4700000,1900000,3200000,6400000,6e+05,8e+05,48
"10010","l.nalukenge","Esia","Fiery Governors",5900000,4600000,5500000,14600000,2300000,2700000,16500000,3900000,12500000,9700000,48
"10011","q.ghoe","Esia","Fiery Governors",1400000,10400000,8e+05,4300000,2300000,3e+05,2800000,1800000,1e+05,3500000,48
"10012","i.agwang","Esia","Horrible Flames",1400000,2300000,1800000,3500000,1.8e+07,3300000,5e+06,2200000,4e+05,4200000,48
"10013","r.aguilar","Esia","Horrible Flames",2200000,2100000,4900000,3200000,4800000,19500000,6900000,3400000,2e+06,1e+05,48
"10014","m.krlievi","Leoneku Guidisia","Horrible Flames",10300000,8100000,1700000,12200000,1700000,3800000,3300000,1600000,3600000,2600000,48
"10015","e.namakoye","Esia","Little Lollipops",4900000,1800000,3e+06,4e+06,1300000,2e+06,3e+05,1300000,2600000,3e+05,48
"10016","r.yiga","Quewenia","Little Lollipops",2300000,4400000,7200000,1500000,2400000,6e+05,6800000,6700000,1400000,5300000,48
"10017","l.namuyanja","Byasier Pujan","Marvelous Anchors",1100000,1e+06,1400000,1200000,8e+05,1e+06,5e+05,1700000,1900000,2400000,48
"10018","e.kyomukama","Esia","Marvelous Anchors",9100000,18700000,9600000,20500000,36300000,19600000,2200000,5500000,2100000,2700000,48
"10019","e.mapuranga","Nkasland Cronestan","Mean Trolls",2300000,11300000,7200000,3e+05,3500000,5700000,2e+05,4700000,2400000,4200000,48
"10020","b.fernandez","Esia","Punctual Archers",8600000,1600000,13400000,13200000,1500000,1100000,9e+05,9e+05,6500000,4900000,48
"10021","w.mandizvidza","Esia","Punctual Archers",13300000,16600000,2e+05,3700000,7600000,6900000,6e+05,3100000,2500000,1400000,48
"10022","k.tsui","Esia","Red Artichokes",9500000,12300000,4600000,9400000,8700000,7200000,9900000,1100000,7200000,5400000,48
"10023","f.nabunya","Quewenia","Serious Cyclones",1700000,5e+05,2800000,2400000,2e+05,6100000,1e+06,9700000,4e+05,1600000,48
"10024","m.zhou","Quewenia","Serious Cyclones",2400000,2100000,2300000,2400000,4500000,4800000,7e+05,1e+05,2e+06,5400000,48
"10025","s.achen","Giumle Lizeibon","Silver Frogs",4200000,4e+05,1100000,4e+05,2100000,1100000,6e+05,3600000,1500000,3800000,48
"10026","l.msowoya","Southern Ristan","Silver Frogs",29300000,11400000,18500000,16600000,12200000,1800000,2700000,6800000,2e+06,8700000,48
"10027","i.bitton","Esia","Spicy Gophers",9900000,24500000,2600000,5300000,15500000,3500000,17300000,1100000,5900000,9500000,48
"10028","p.galli","Esia","Spicy Gophers",7e+05,3e+05,7e+05,2e+05,3e+05,2e+05,2e+05,1e+05,2e+05,4e+05,48
"10029","q.nakyeyune","Esia","Supreme Jaguars",3800000,2e+05,1500000,1300000,2400000,1800000,1500000,2200000,2400000,6e+05,48
"10030","j.ojok","Giumle Lizeibon","Supreme Jaguars",4e+05,3e+05,3600000,6e+05,3e+05,1200000,2100000,1800000,1e+06,1e+05,48
"10031","u.ndagire","Mico","Supreme Jaguars",6e+05,6300000,3900000,9e+05,4800000,1e+06,1800000,1900000,2e+05,4e+05,48
"10032","b.harahap","Esia","Ultimate Dolphins",6500000,4e+05,8300000,1700000,6400000,4300000,2700000,1700000,2200000,7e+06,48
"10033","s.feldman","Esia","Ultimate Dolphins",2600000,6300000,6200000,8e+05,13500000,3600000,1300000,1100000,3700000,1900000,48
"10034","i.nassiwa","Esia","Ultimate Longhorns",24100000,19600000,5300000,2800000,19400000,1600000,10500000,11300000,3100000,9e+06,48
"10035","t.obong","Esia","Ultimate Longhorns",6500000,5100000,3e+06,6500000,3300000,3900000,5600000,6600000,6200000,2600000,48
"10036","e.kaddu","Esia","Weak Chargers",7100000,6700000,2500000,5e+05,2500000,5e+05,7700000,4900000,1400000,3600000,48
"10037","p.wan","Redohrainbri","Weak Chargers",6e+05,6e+05,3e+05,1400000,1200000,1600000,4e+05,8e+05,5e+05,1600000,48
"10038","e.tushemereirwe","New Uwi","White Firebirds",5500000,2e+05,7300000,6e+06,4500000,1500000,6500000,2100000,5800000,1300000,48
"10039","g.aloyo","Nganion","White Firebirds",1e+06,16600000,1400000,3700000,14400000,3500000,2e+05,2600000,2100000,3800000,48
"10040","b.koskinen","Esia","Wicked Gentlefolk",5500000,10200000,2200000,1100000,9e+05,2800000,2300000,1200000,1.3e+07,3300000,48
"10041","f.yaakv","Quewenia","Wicked Gentlefolk",5300000,19200000,2300000,1300000,28800000,6e+05,2800000,2e+06,2100000,15200000,48
"10042","b.klc","Sobianitedrucy","Coy Catamarans",6600000,2500000,14600000,1.1e+07,1e+05,4800000,3200000,5300000,6900000,18200000,48
"10043","f.jansen","Sobianitedrucy","Coy Catamarans",5700000,8e+05,6e+05,2600000,2600000,3200000,9e+05,6e+05,1800000,1400000,48
"10044","k.kanyesigye","Sobianitedrucy","Coy Catamarans",4e+06,9e+05,9e+05,1600000,3e+06,2600000,2200000,1e+06,6e+05,6e+05,48
"10045","l.foo","Sobianitedrucy","Coy Sunbirds",6e+05,4900000,7e+05,2900000,1800000,1200000,1200000,9e+05,1e+05,1300000,48
"10046","x.dahan","Sobianitedrucy","Coy Sunbirds",2400000,23800000,6300000,2300000,9200000,6200000,2400000,6e+05,5200000,2400000,48
"10047","n.busingye","Sobianitedrucy","Fighting Clippers",6200000,8e+05,6100000,5200000,9300000,2700000,22400000,9400000,2e+05,1e+06,48
"10048","r.owere","Western Niasland","Fighting Clippers",2e+05,3900000,7e+05,3600000,2700000,7100000,1300000,1500000,3700000,1400000,48
"10049","j.vasquez","Nkasland Cronestan","Fighting Wave",6100000,34100000,5e+05,16300000,1900000,4900000,3300000,1200000,1e+06,4800000,48
"10050","a.amongin","Sobianitedrucy","Fighting Wave",6e+05,8e+05,6900000,2400000,3200000,1e+05,7e+05,2600000,2e+05,1100000,48
"10051","n.tkachuk","Sobianitedrucy","Fighting Wave",2300000,1600000,1500000,1400000,7e+05,7e+05,2e+05,1e+05,1600000,1900000,48
"10052","v.razak","Lefghau","Flying Bombadiers",4300000,1100000,4e+05,1300000,1800000,2600000,1e+05,1900000,9e+05,8e+05,48
"10053","u.mvula","Nkasland Cronestan","Flying Bombadiers",10200000,5100000,3600000,4400000,8900000,4500000,2e+05,7e+05,4e+05,1e+06,48
"10054","d.chiba","Sobianitedrucy","Flying Bombadiers",3400000,5500000,1300000,1900000,9e+06,8500000,7e+06,3e+06,3900000,4300000,48
"10055","q.martinez","Sobianitedrucy","Hideous Spartans",17600000,15100000,10700000,8200000,9e+06,5600000,5200000,3e+05,1700000,5900000,48
"10056","y.nanyondo","Sobianitedrucy","Hideous Spartans",16100000,29500000,24900000,3800000,8900000,1e+07,2e+05,8600000,3600000,3e+05,48
"10057","a.kovaevi","Sobianitedrucy","Marvelous Heels",8e+06,1200000,9e+06,3e+05,5400000,4600000,7100000,7e+05,3e+06,7100000,48
"10058","h.okafor","Sobianitedrucy","Marvelous Heels",5700000,7400000,7300000,8100000,4300000,8100000,4300000,2600000,5400000,4700000,48
"10059","k.huang","Sobianitedrucy","Marvelous Patriots",7e+05,2300000,1e+06,6e+05,7e+05,1e+05,1e+05,2900000,3e+05,1e+05,48
"10060","y.larsen","Imaar Vircoand","Mean Wolves",2600000,3e+06,12600000,9800000,6800000,9e+06,9e+05,4300000,2700000,6e+06,48
"10061","g.oluka","Lefghau","Mean Wolves",3800000,3900000,1500000,6500000,1400000,4100000,2600000,3100000,8e+05,1e+05,48
"10062","k.jarvinen","Sobianitedrucy","Mean Wolves",6e+05,2700000,6e+05,4e+05,6e+05,9e+05,2100000,6e+05,4e+05,1700000,48
"10063","h.saeed","Manlisgamncent","Mighty Monkeys",9100000,11100000,6700000,15100000,8900000,3900000,1e+05,3400000,4800000,7300000,48
"10064","c.hamed","Sobianitedrucy","Mighty Monkeys",7e+05,7800000,9900000,3300000,5800000,5200000,5700000,3e+06,17700000,7600000,48
"10065","d.kateregga","Manlisgamncent","Red Rangers",1700000,1e+05,2800000,1500000,1300000,7500000,8800000,1600000,1800000,11300000,48
"10066","g.daud","Sobianitedrucy","Red Rangers",4700000,4100000,5500000,8400000,5300000,8e+05,1900000,4e+06,1600000,7e+05,48
"10067","v.ssali","Sobianitedrucy","Red Rangers",5700000,2200000,7400000,9500000,2400000,11900000,6e+05,4400000,1e+06,6100000,48
"10068","h.tuhaise","Lefghau","Remarkable Flames",6200000,2700000,8900000,5400000,2500000,18700000,1100000,5100000,3e+06,1700000,48
"10069","p.solanki","Nganion","Remarkable Flames",6900000,4600000,10200000,8e+06,11500000,3700000,4600000,8200000,3300000,9300000,48
"10070","g.boadi","Sobianitedrucy","Remarkable Flames",2600000,3500000,3700000,8e+05,2300000,2500000,2300000,1200000,2600000,1800000,48
"10071","w.lotfi","Moaithe","Serious Ranchers",4900000,9800000,12800000,4800000,1300000,3100000,6100000,2700000,4e+05,5600000,48
"10072","j.turyasingura","Nganion","Serious Ranchers",4400000,2100000,2e+05,6e+05,6300000,2300000,3100000,1800000,2300000,7e+05,48
"10073","a.white","Sobianitedrucy","Spicy Pointers",2200000,2100000,5600000,7700000,3800000,2900000,8400000,4200000,2600000,5200000,48
"10074","l.namaganda","Sobianitedrucy","Spicy Pointers",13800000,4300000,8400000,5400000,17500000,3500000,5e+05,2800000,8900000,3e+05,48
"10075","r.martin","Sobianitedrucy","Spicy Pointers",2e+05,1e+06,3e+05,1200000,2e+05,1e+05,7e+05,2e+05,5e+05,2e+05,48
"10076","g.caputo","Nkasland Cronestan","Strange Pioneers",3e+06,18500000,39900000,9100000,7500000,3400000,5800000,7300000,12800000,1500000,48
"10077","d.sorrentino","Sobianitedrucy","Strange Pioneers",2100000,1100000,3600000,2e+05,3e+05,7e+05,8e+05,5300000,2e+05,1e+06,48
"10078","e.binmohamed","Cabral Retrea","Sugar Bengals",6700000,13100000,3e+06,10300000,2e+06,1400000,12700000,5700000,3100000,1300000,48
"10079","j.koval","Saintu","Sugar Bengals",2.2e+07,4e+06,2e+06,4300000,10300000,5600000,1100000,1400000,2600000,2600000,48
"10080","a.berkowitz","Sobianitedrucy","Sugar Bengals",2e+05,2e+05,3e+05,1e+05,1e+05,1e+05,2e+05,1e+05,1e+05,1e+05,48
"10081","m.nyamahunge","Loco Phirema","Wet Flames",6800000,1100000,2200000,11400000,4500000,1100000,1400000,1e+06,1e+06,9e+05,48
"10082","a.whang","Rosvi","Wet Flames",13700000,7e+06,13400000,11300000,1100000,9100000,8500000,22200000,1600000,8e+05,48
"10083","v.guillaume","Sobianitedrucy","Wet Flames",5e+05,8900000,1400000,1800000,5100000,2e+06,2200000,6e+05,2800000,2200000,48
"10084","x.arnaud","Imaar Vircoand","Big Foxes",2400000,11400000,2e+06,5300000,2e+05,2800000,43700000,9200000,2900000,16400000,48
"10085","g.chandiga","Nganion","Big Foxes",4800000,2e+05,1e+06,1600000,2100000,5e+05,1800000,5e+05,4e+05,1e+05,48
"10086","i.friedrich","Nganion","Big Foxes",2200000,5e+05,2400000,4e+06,1800000,1500000,1800000,2100000,3e+06,1200000,48
"10087","k.kravchenko","Greri Landmoslands","Deferred Dolphins",2200000,10500000,20200000,19100000,43500000,10200000,3e+06,2700000,6200000,8600000,48
"10088","e.kantono","Nganion","Deferred Dolphins",7e+05,2200000,2e+05,1500000,2e+05,8600000,1200000,1500000,5e+06,1800000,48
"10089","q.konig","Nganion","Deferred Dolphins",3900000,10900000,2900000,5200000,2600000,4200000,4e+05,3e+05,6900000,3800000,48
"10090","c.shevchenko","Nganion","Delta Colts",7500000,4700000,6700000,6200000,2600000,4300000,3100000,1400000,7600000,4e+05,48
"10091","f.dauda","Nganion","Delta Colts",3300000,1500000,6900000,3300000,1600000,8e+05,3e+06,2900000,1e+05,2e+05,48
"10092","w.abeja","Esia","Festive Governors",5700000,10900000,5100000,7e+05,3500000,4300000,4400000,7e+06,1100000,2600000,48
"10093","g.kyobutungi","Lefghau","Festive Governors",6e+05,1500000,3700000,4900000,1800000,2500000,5e+05,1400000,7e+05,2e+05,48
"10094","b.brandt","Nganion","Flying Penguins",6e+06,13900000,12700000,8e+06,9400000,15300000,1900000,7700000,2e+06,13100000,48
"10095","v.awio","Nganion","Flying Penguins",4e+05,2200000,3e+05,4e+06,3100000,1200000,2600000,3300000,1400000,1600000,48
"10096","f.degroot","Nganion","Hideous Spiders",27700000,6400000,7500000,2e+06,62800000,2e+06,1400000,1300000,6700000,7300000,48
"10097","j.martin","Nganion","Hideous Spiders",8600000,4500000,1300000,2e+05,4900000,5e+05,2900000,1100000,1e+05,3e+05,48
"10098","i.ajiko","Nganion","Horrible Bison",14200000,9600000,10400000,6300000,25800000,6300000,20500000,27400000,24500000,14100000,48
"10099","e.lungu","Nganion","Mad Bees",5800000,1100000,3100000,6900000,10100000,2500000,2e+06,3e+06,2500000,10300000,48
"10100","k.nkhoma","Nganion","Mad Bees",2500000,1e+06,2300000,2700000,4600000,2e+05,4e+05,3e+05,1e+06,8200000,48
"10101","r.martino","Nganion","Mad Bees",12700000,4100000,19500000,2200000,5700000,6500000,2300000,6700000,3500000,7e+05,48
"10102","y.ruggiero","Southern Ristan","Mad Kingsmen",4600000,21900000,6800000,12700000,4600000,10900000,1400000,3e+06,2900000,6900000,48
"10103","l.sakurai","Nganion","Orange Giants",1800000,7500000,2300000,2500000,1200000,2200000,1e+05,1900000,1100000,1e+06,48
"10104","m.murmu","Rosvi","Orange Giants",4e+06,14100000,32800000,22700000,9500000,7e+05,9500000,15100000,1400000,4100000,48
"10105","f.krklis","Imaar Vircoand","Plane Janes",7500000,1e+05,4100000,1300000,6100000,4e+05,6900000,1900000,1300000,8e+05,48
"10106","g.leung","Nganion","Plane Janes",10400000,7e+06,6500000,6e+05,5300000,4e+06,1100000,4800000,3200000,3800000,48
"10107","s.nuwagira","Saintu","Polar Kangaroos",3e+05,9600000,12100000,4200000,2600000,15100000,11100000,6500000,8900000,14600000,48
"10108","l.antwi","Nganion","Punctual Leopards",8500000,2300000,17800000,18700000,1700000,5100000,12700000,7300000,9800000,3800000,48
"10109","z.fabre","Nganion","Punctual Leopards",10300000,7e+06,11600000,3900000,4400000,4e+06,1400000,8200000,7700000,6e+05,48
"10110","w.kong","Imaar Vircoand","Rabid Greyhounds",9300000,9600000,4100000,4700000,6e+06,2500000,4300000,1e+05,1300000,4e+05,48
"10111","x.hosseinzadeh","Nganion","Rabid Greyhounds",1e+06,12400000,3500000,3100000,1600000,4800000,2700000,1900000,6e+06,1500000,48
"10112","n.mucunguzi","Biarizea","Running Bigfoots",16500000,6500000,21700000,1.1e+07,1800000,7e+06,9600000,13300000,6e+06,2800000,48
"10113","u.nishimura","Galamily","Running Bigfoots",3100000,3100000,2900000,4800000,3400000,6e+05,2e+06,2e+05,6e+05,1e+06,48
"10114","g.alali","Nganion","Sassy Knights",25100000,5800000,14300000,1300000,2900000,4500000,7300000,1700000,2700000,11900000,48
"10115","i.kisitu","Nganion","Sassy Knights",3200000,3700000,6400000,4700000,6500000,5400000,2700000,1e+06,1500000,1400000,48
"10116","m.sseguya","Nganion","Sassy Knights",3300000,2500000,1800000,8e+05,5e+05,2e+05,7e+05,1600000,2e+05,4e+05,48
"10117","c.ismail","Nganion","Screaming Ramblers",4400000,6800000,11300000,24300000,13900000,2500000,5900000,1400000,9e+05,3800000,48
"10118","m.ategeka","Nganion","Screaming Ramblers",14900000,4e+05,11600000,13100000,2300000,1.4e+07,5200000,7e+05,4300000,11300000,48
"10119","c.musana","Nganion","Serious Magicians",12300000,15900000,6500000,102800000,17500000,10900000,7600000,5100000,1300000,11700000,48
"10120","o.herrmann","Nganion","Serious Magicians",2600000,3900000,1900000,1900000,1100000,5700000,3400000,2500000,2900000,9900000,48
"10121","o.nabunya","Byasier Pujan","Swift Bison",1300000,3900000,3300000,6200000,7100000,2700000,1e+06,6e+05,1900000,1800000,48
"10122","g.taruvinga","Nganion","Swift Bison",2e+06,1400000,6600000,2e+06,7e+05,2200000,2900000,1600000,1100000,1400000,48
"10123","k.jao","Nganion","Ultimate Penguins",5100000,9900000,3300000,7600000,5e+05,9e+05,3200000,5500000,3400000,1e+05,48
"10124","o.noor","Cabral Retrea","Black Coyotes",1100000,1e+06,3e+05,5e+05,4e+05,3e+05,6e+05,2e+05,1e+05,1e+05,48
"10125","a.khainza","Sobianitedrucy","Black Coyotes",38900000,20900000,18500000,3500000,7400000,3200000,8400000,9300000,6800000,7600000,48
"10126","y.tsua","Highhlaands","Educated Avengers",7500000,2800000,5400000,1700000,2600000,8200000,4100000,2e+05,2100000,1e+06,48
"10127","f.ithungu","Rarita","Educated Avengers",9700000,9900000,9200000,5e+05,4400000,6800000,4600000,4500000,2400000,12600000,48
"10128","s.marchetti","Rarita","Educated Avengers",1200000,2600000,3600000,6700000,2600000,2e+06,1400000,5100000,4600000,3100000,48
"10129","l.werner","People's Land of Maneau","Mad Wolverines",31400000,3100000,30400000,23200000,5400000,4e+06,7900000,3600000,4600000,6400000,48
"10130","x.tumushabe","Rarita","Mad Wolverines",2200000,5300000,4e+05,6500000,5e+05,6300000,8e+05,3100000,1e+05,9e+05,48
"10131","t.kamugisha","Lefghau","Marvelous Coyotes",15400000,32900000,1300000,9100000,1300000,7700000,4300000,1.1e+07,1100000,2e+06,48
"10132","c.baba","People's Land of Maneau","Marvelous Coyotes",8e+05,1100000,4e+05,1100000,8e+05,5e+05,4e+05,1300000,4e+05,1e+05,48
"10133","m.bahri","Slandsganiamayotteque","Marvelous Coyotes",8600000,5600000,1700000,4100000,3600000,8e+06,8e+05,5700000,1500000,1300000,48
"10134","a.omar","Rarita","Red Anchormen",2900000,5300000,6700000,1600000,1e+06,9e+05,1300000,5e+05,4e+05,1900000,48
"10135","f.akumu","Rarita","Red Anchormen",48500000,7e+06,15300000,1.3e+07,20400000,8200000,7400000,17700000,8400000,11500000,48
"10136","b.ampofo","Rarita","Serious Buffaloes",4600000,2900000,1400000,2e+06,7e+05,4e+05,2700000,1300000,1500000,2e+05,48
"10137","n.irawan","Rarita","Serious Buffaloes",16100000,8900000,6600000,18100000,3700000,10200000,14900000,21100000,7800000,21500000,48
"10138","w.nasiru","Rarita","Stacked Rocks",4500000,10300000,7e+05,1e+06,9e+05,3700000,3e+05,5200000,1100000,6e+05,48
"10139","g.leitner","Rarita","Strong Oaks",12300000,2600000,7900000,6800000,10700000,3300000,2600000,1600000,7400000,1400000,48
"10140","u.nyeko","Rarita","Strong Oaks",1e+06,8e+05,8e+05,6e+05,1200000,6400000,1200000,9e+05,2e+06,7e+05,48
"10141","z.nyamahunge","Rarita","Strong Oaks",3e+05,3300000,1900000,9e+05,4e+05,2600000,6e+05,2e+05,2e+05,6e+05,48
"10142","e.miyazaki","Greri Landmoslands","Wild Hornets",8200000,6900000,5e+05,2400000,3100000,10400000,4400000,1e+06,8100000,1e+05,48
"10143","m.asiimwe","Rarita","Wild Hornets",4e+05,2900000,4300000,2900000,6e+05,2600000,2e+05,6e+05,1400000,2500000,48
"10144","s.kiconco","Nkasland Cronestan","Fanatical Outlaws",7500000,4400000,2e+05,3e+06,1300000,2400000,2800000,3200000,1e+06,5e+05,49
"10145","r.chee","Southslands","Fanatical Outlaws",8e+05,1e+06,5e+05,7700000,3300000,2900000,8e+05,4e+05,1800000,1500000,49
"10146","z.marini","Central Republic of Boekrainego","Fighting Cougars",5300000,5e+05,1e+05,3e+05,2e+05,1100000,3100000,3100000,2300000,9e+05,49
"10147","p.robinson","Nganion","Fighting Cougars",21700000,8800000,33900000,5800000,2100000,8e+05,10100000,7600000,3e+05,6600000,49
"10148","a.soong","People's Land of Maneau","Great Galactic Gorgons",10200000,15100000,10900000,7400000,27500000,5e+06,18300000,15400000,14700000,5e+06,49
"10149","g.mwebaze","Nganion","Green Fleet",6800000,11700000,3600000,7e+05,2400000,15500000,8e+05,6600000,3800000,3400000,49
"10150","p.kabugo","People's Land of Maneau","Green Fleet",6800000,2200000,6700000,4500000,7300000,8300000,3300000,2500000,12600000,2800000,49
"10151","e.wibowo","Coastpa Barleslands","Horrible Grizzlies",12200000,8e+06,6400000,5200000,26300000,2900000,1.7e+07,3600000,3500000,8700000,49
"10152","r.wanyama","Imaar Vircoand","Horrible Grizzlies",3200000,5e+05,2e+05,1400000,4e+05,4e+05,1e+06,1e+06,7e+05,1300000,49
"10153","j.nkrumah","Nganion","Horrible Grizzlies",3400000,5e+05,4200000,1100000,4400000,1100000,3100000,2800000,4e+05,9e+05,49
"10154","s.tamale","Imaar Vircoand","Horrible Storm",8400000,23600000,23500000,4300000,8e+06,3700000,6800000,5e+06,10100000,2700000,49
"10155","y.acola","Rarita","Marvelous Patriots",6800000,1800000,3600000,17500000,11900000,4200000,16200000,2700000,4e+06,8500000,49
"10156","z.marini","Central Republic of Boekrainego","Mighty Jays",6e+05,2400000,1300000,2e+05,1600000,1500000,2900000,5e+05,1300000,8e+05,49
"10157","x.adikini","Cuandbo","Mighty Jays",14800000,3900000,1400000,11900000,4600000,1e+06,3e+05,7e+05,2e+05,4100000,49
"10158","v.kumwenda","Esia","Mighty Jays",11400000,3300000,11100000,17400000,2500000,21900000,3500000,5400000,1900000,14300000,49
"10159","u.nakazibwe","Lefghau","Old Mustangs",3100000,11900000,3e+05,7900000,1e+06,1.7e+07,2200000,4900000,4700000,3500000,49
"10160","f.walker","Nganion","Old Mustangs",2e+05,3400000,1800000,2600000,3e+05,1e+06,1500000,8e+05,9e+05,1400000,49
"10161","p.tetteh","Southslands","Old Mustangs",14300000,2300000,7800000,13400000,2200000,3300000,13900000,8400000,2e+05,5300000,49
"10162","h.ochan","Greri Landmoslands","Punctual Rustlers",18600000,3400000,3800000,5600000,9e+05,7e+05,5900000,9e+06,3500000,5400000,49
"10163","x.neri","People's Land of Maneau","Punctual Rustlers",3700000,6200000,4100000,1700000,5400000,9800000,5e+05,1300000,7700000,1900000,49
"10164","m.ngamita","Xikong","Punctual Rustlers",4400000,2100000,3400000,4e+05,1800000,1400000,1e+05,1500000,6e+05,5e+05,49
"10165","q.musimenta","Nganion","Silver Heels",1400000,3400000,2500000,7600000,2500000,3200000,4700000,7100000,9e+05,3700000,49
"10166","c.leroy","People's Land of Maneau","Silver Heels",1900000,2300000,9600000,4800000,1100000,1400000,2200000,2800000,6e+06,3e+05,49
