,Player,Nation,FW,MF,DF,GK,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,League,Year
4939,l.adikini,Nganion,0,0,1,0,Horrible Bison,28,1992,7.14,43.53,54.89,79.45,750.03,303.9,22.08,24.89,88.73,16.14,20.96,77.19,4.38,7.14,60.8,0.04,0.02,-0.11,1.06,1.8,1.35,0.95,2.03,E,2021
4940,p.halvorsen,Nganion,0,0,1,0,Horrible Bison,19,2001,0.33,117.4,127.49,92.17,2175.02,532.46,40.07,40.08,99.94,69.98,69.93,100.01,7.42,15.08,50.02,0.07,-0.07,0.1,0.04,17.55,0.08,-0.01,9.99,E,2021
4941,r.orlando,Nganion,0,0,1,0,Horrible Bison,22,1997,13.41,38.1,55.8,68.24,756.3,316.24,14.06,16.44,85.54,18.2,24.18,74.91,5.49,12.95,42.18,0.03,-0.03,0.07,0.44,2.75,0.82,0.49,2.96,E,2021
4942,x.smith,Nganion,0,0,1,0,Horrible Bison,22,1998,0.38,50.09,66.78,74.97,1040.07,486.7,6.69,6.62,99.96,36.68,40.08,91.77,6.65,16.69,39.91,0.05,-0.1,0.01,-0.05,3.27,0.04,-0.06,3.29,E,2021
4943,w.kobusingye,Dosqaly,0,1,1,0,Horrible Bison,21,1999,6.8,48.63,55.86,86.84,1094.13,247.47,11.23,12.91,86.69,26.59,28.08,94.35,10.36,12.91,78.85,-0.08,-0.07,-0.04,0.28,2.17,0.39,-0.04,1.98,E,2021
4944,z.knezevi,Lefghau,1,0,0,0,Horrible Bison,28,1991,7.62,24.15,31.32,77.12,465.69,92.19,10.47,13.89,76.32,9.05,10.13,88.5,3.65,4.71,77.73,0.17,0.18,-0.05,0.85,1.63,0.72,0.12,2.41,E,2021
4945,o.zen,Xikong,1,0,0,0,Horrible Bison,20,1999,25.97,12.65,17.57,72.5,197.25,30.53,6.7,8.34,80.42,4.59,5.99,75.49,0.95,1.38,64.96,-0.02,0.16,0.02,0.33,0.44,0.88,0.11,1.35,E,2021
4946,b.male,Nganion,1,1,0,0,Horrible Bison,23,1997,26.73,25.9,36.95,70.19,461.16,130.53,13.36,16.18,82.34,8.58,11.25,76.76,3.31,7.23,44.7,0.23,0.22,0.05,1.82,1.43,1.54,0.19,3.06,E,2021
4947,g.twebaze,Nganion,1,1,0,0,Horrible Bison,25,1995,6.0,28.4,42.06,67.56,510.17,124.53,13.42,16.15,83.72,10.43,14.48,72.66,3.55,8.03,44.84,0.2,0.38,-0.16,1.68,1.38,0.87,-0.02,2.08,E,2021
4948,o.rodrigues,Nganion,1,1,0,0,Horrible Bison,28,1992,24.39,16.49,24.02,68.18,238.02,61.91,9.34,12.04,77.11,5.81,7.95,72.78,0.55,1.89,30.32,0.13,0.19,-0.06,1.16,0.46,0.81,0.27,1.57,E,2021
4949,t.ong,Nganion,1,1,0,0,Horrible Bison,25,1995,4.2,13.43,21.77,61.83,207.98,36.33,6.34,9.45,66.74,5.1,7.85,65.6,0.95,2.14,44.44,0.24,0.13,0.23,1.05,0.74,0.17,-0.05,0.9,E,2021
4950,z.nakiwala,Rarita,1,1,0,0,Horrible Bison,24,1996,4.29,18.1,27.77,65.49,263.36,78.47,10.61,14.64,73.09,5.6,8.14,68.66,1.22,2.37,49.99,0.51,0.04,0.38,1.15,0.98,0.65,0.05,2.79,E,2021
4951,g.nalukwago,Southern Ristan,1,1,0,0,Horrible Bison,25,1995,11.25,36.19,50.64,71.48,676.6,252.78,17.53,20.36,86.16,12.02,15.37,79.12,5.34,11.86,45.87,0.41,0.36,0.14,2.22,2.76,3.36,0.81,5.99,E,2021
4952,i.ajiko,Nganion,0,0,0,1,Horrible Bison,25,1995,37.99,22.42,31.79,71.15,692.66,433.6,3.9,3.96,98.05,10.02,10.1,98.41,8.71,17.55,49.51,-0.01,-0.07,0.05,-0.09,0.31,0.05,-0.04,0.04,E,2021
4953,a.johannessen,Nganion,0,1,0,0,Horrible Bison,30,1990,3.73,64.3,70.58,91.13,1209.74,367.27,25.62,26.79,96.01,31.09,33.04,94.24,6.79,9.8,69.42,-0.04,0.0,-0.07,0.24,7.8,0.46,-0.07,6.79,E,2021
4954,d.mulumba,Nganion,0,1,0,0,Horrible Bison,23,1997,23.04,50.49,60.46,83.35,966.49,224.18,20.92,23.61,88.24,22.22,25.46,86.74,6.82,9.21,73.63,-0.04,0.03,0.03,0.52,4.71,0.42,-0.09,4.54,E,2021
4955,e.zen,Nganion,0,1,0,0,Horrible Bison,25,1995,9.1,31.68,38.62,82.2,532.62,117.96,17.08,19.48,87.66,11.72,13.73,85.05,2.51,3.8,65.67,0.01,0.16,0.12,0.61,3.71,0.81,0.12,2.62,E,2021
4956,e.zoabi,Nganion,0,1,0,0,Horrible Bison,34,1986,15.53,46.96,56.31,83.59,826.32,211.54,22.88,26.18,87.81,17.34,20.23,85.59,6.02,7.58,79.0,0.31,0.26,0.12,1.95,5.08,3.29,0.03,6.61,E,2021
4957,j.bintihashim,Nganion,0,1,0,0,Horrible Bison,19,2001,0.6,54.1,60.0,90.04,1131.98,271.92,15.99,15.94,100.03,30.03,34.07,88.23,7.95,10.02,80.09,-0.02,0.07,-0.01,2.05,8.08,-0.06,0.02,4.05,E,2021
4958,k.kabonesa,Nganion,0,1,0,0,Horrible Bison,21,1999,20.85,46.96,52.51,89.38,883.04,221.18,19.06,20.41,92.44,21.16,23.13,91.49,6.07,7.32,81.72,0.01,0.06,-0.12,0.27,4.91,0.62,-0.07,4.68,E,2021
4959,k.mugala,Nganion,0,1,0,0,Horrible Bison,18,2002,0.45,42.6,55.02,77.23,707.43,207.5,24.9,25.0,100.02,12.4,14.93,83.36,4.91,12.41,39.98,0.09,0.09,0.1,2.47,2.52,0.07,0.09,7.45,E,2021
4960,o.szilagyi,Nganion,0,1,0,0,Horrible Bison,24,1996,23.82,38.69,50.67,76.12,694.78,224.57,17.26,21.12,80.94,15.21,18.53,82.58,4.82,8.03,58.2,0.09,0.1,0.12,0.79,5.87,1.4,0.09,5.82,E,2021
4961,s.gutierrez,Nganion,1,1,0,0,Horrible Bison,20,2000,5.5,33.87,44.47,75.8,593.82,163.84,16.51,18.75,88.59,12.14,15.47,78.22,4.25,8.14,53.24,0.04,0.4,-0.21,1.83,3.97,1.06,0.24,3.88,E,2021
4962,u.nyakaisiki,Nganion,1,1,0,0,Horrible Bison,18,2001,14.44,20.24,28.22,71.59,331.32,77.03,10.57,12.78,81.76,7.71,10.2,75.51,1.69,3.34,49.96,0.03,0.19,-0.2,1.07,1.35,0.78,0.21,1.85,E,2021
4963,a.lalam,Greri Landmoslands,0,0,1,0,Mad Bees,26,1994,25.68,43.89,51.57,85.08,1022.39,361.03,11.03,12.29,90.08,22.47,24.55,91.17,10.01,13.7,72.26,-0.01,-0.05,-0.02,0.26,4.04,0.19,0.1,3.42,E,2021
4964,d.kalnis,Nganion,0,0,1,0,Mad Bees,31,1989,19.21,42.98,54.9,78.34,816.01,348.7,18.26,20.72,88.14,18.95,22.04,85.38,5.44,10.02,53.15,0.09,0.1,0.06,0.71,2.8,1.7,0.73,4.4,E,2021
4965,o.akia,Nganion,0,0,1,0,Mad Bees,28,1992,30.95,42.21,55.06,76.79,740.69,312.76,21.6,24.15,89.32,16.14,19.77,81.52,4.02,9.0,45.37,0.11,0.17,-0.07,0.83,3.05,1.21,0.58,5.23,E,2021
4966,r.koch,Nganion,0,0,1,0,Mad Bees,30,1989,8.08,41.25,50.49,81.88,663.9,268.15,23.13,24.83,92.59,14.77,16.91,86.92,2.93,6.34,47.0,0.34,-0.01,0.19,0.59,2.4,0.86,0.3,4.18,E,2021
4967,v.chimwaza,Nganion,0,0,1,0,Mad Bees,33,1987,9.29,38.89,47.41,81.62,751.24,284.28,15.55,17.59,88.39,17.4,19.94,87.63,5.58,8.42,66.74,0.09,0.12,0.04,0.51,1.96,1.26,0.01,4.38,E,2021
4968,y.okori,Nganion,0,0,1,0,Mad Bees,31,1988,18.03,39.25,45.71,85.54,888.91,348.98,9.8,10.37,95.29,20.17,21.44,93.33,8.98,13.34,67.13,0.03,-0.06,-0.06,0.01,3.31,0.12,0.05,2.94,E,2021
4969,h.chakraborty,South Sati Fatina,0,0,1,0,Mad Bees,31,1989,22.94,44.12,50.39,87.49,1000.84,317.65,10.87,11.52,92.94,22.82,24.39,94.36,9.73,13.51,71.6,-0.07,0.0,-0.06,0.15,2.04,0.01,-0.03,2.4,E,2021
4970,c.benhamou,Nganion,0,1,1,0,Mad Bees,25,1995,15.78,45.83,54.02,85.18,1018.68,327.68,14.35,15.35,93.4,21.57,23.41,91.07,9.71,13.69,70.64,0.01,0.1,0.01,0.18,3.37,0.1,0.03,3.63,E,2021
4971,x.nambooze,Nganion,0,1,1,0,Mad Bees,26,1994,12.31,39.34,51.83,76.1,748.46,270.6,16.73,19.83,84.16,16.61,19.76,84.87,5.29,9.44,56.46,-0.07,0.15,-0.13,1.42,2.2,2.37,1.19,5.75,E,2021
4972,o.manhica,Nganion,1,0,0,0,Mad Bees,29,1991,24.34,14.8,21.48,68.98,227.02,48.88,8.51,10.79,79.51,4.41,6.6,66.38,1.16,2.07,56.04,0.15,0.02,0.14,0.65,1.2,0.52,-0.1,1.67,E,2021
4973,q.salehi,Nganion,1,0,0,0,Mad Bees,31,1989,8.23,11.61,16.53,70.86,164.02,23.91,7.16,8.76,82.16,3.55,4.44,83.31,0.65,1.71,35.66,0.02,-0.03,-0.13,0.66,0.72,0.29,-0.05,1.0,E,2021
4974,t.chandiru,Nganion,1,0,0,0,Mad Bees,20,2000,2.53,11.22,16.99,65.93,132.66,38.5,8.8,10.46,85.29,1.48,3.09,49.95,0.28,1.23,33.32,-0.08,0.29,-0.46,1.16,0.01,0.8,-0.07,0.69,E,2021
4975,y.fallah,Nganion,1,0,0,0,Mad Bees,22,1998,18.45,13.84,18.3,75.65,192.42,39.59,8.51,9.97,85.22,3.77,4.75,80.68,0.61,1.36,54.16,0.16,0.04,0.02,0.7,0.69,0.5,0.14,1.17,E,2021
4976,j.taylor,Nganion,1,1,0,0,Mad Bees,33,1987,27.1,18.7,27.27,68.7,333.15,83.27,8.67,10.62,81.3,7.05,10.03,71.5,2.24,4.49,50.79,0.06,0.18,-0.04,1.32,1.37,1.1,0.35,1.93,E,2021
4977,e.lungu,Nganion,0,0,0,1,Mad Bees,23,1997,8.01,24.59,33.0,74.52,681.1,411.52,6.26,6.29,100.07,9.33,9.49,97.48,8.67,16.45,52.36,-0.01,-0.05,-0.04,0.01,0.77,-0.1,-0.08,0.19,E,2021
4978,k.nkhoma,Nganion,0,0,0,1,Mad Bees,24,1995,1.0,19.04,28.97,65.52,428.08,271.09,7.03,6.93,99.91,8.01,9.01,88.86,3.09,12.09,24.96,0.09,-0.03,0.03,0.02,0.04,0.05,-0.02,0.05,E,2021
4979,r.martino,Nganion,0,0,0,1,Mad Bees,29,1991,28.99,24.15,31.76,75.77,640.03,377.82,5.1,5.04,99.32,10.47,10.67,98.8,7.92,15.38,51.01,-0.04,-0.05,-0.07,0.03,0.4,0.05,0.03,-0.09,E,2021
4980,v.marino,Badad,0,1,0,0,Mad Bees,24,1995,25.98,45.06,52.47,85.78,883.71,229.41,17.61,19.12,92.3,20.15,22.78,88.75,6.74,9.61,70.6,0.07,0.08,-0.07,0.46,4.04,0.29,0.07,4.26,E,2021
4981,e.andoh,Central Diasongo,0,1,0,0,Mad Bees,27,1992,1.15,35.57,40.98,86.64,723.66,91.86,12.79,13.57,93.34,14.53,17.25,84.2,7.24,9.03,79.93,0.01,-0.01,-0.1,0.88,2.78,0.02,0.03,0.94,E,2021
4982,j.akbari,Eastern Sleboube,0,1,0,0,Mad Bees,18,2001,0.18,29.92,49.92,60.04,350.0,29.91,20.09,29.93,66.8,10.07,10.09,99.96,-0.09,10.08,-0.09,-0.07,-0.07,-0.1,-0.05,0.06,-0.09,-0.03,-0.02,E,2021
4983,c.attias,Nganion,0,1,0,0,Mad Bees,27,1993,8.24,46.66,60.6,76.76,832.73,319.48,22.27,26.02,85.5,17.23,20.83,83.25,5.75,11.02,52.2,0.32,0.25,0.06,1.36,5.23,2.69,0.4,7.8,E,2021
4984,w.ross,Nganion,0,1,0,0,Mad Bees,18,2002,0.19,120.03,120.03,99.91,2809.94,280.03,20.08,19.98,100.09,79.98,80.02,100.06,20.0,19.95,99.9,-0.06,0.01,0.05,-0.03,19.96,0.0,-0.01,-0.05,E,2021
4985,y.nakimbugwe,Nganion,0,1,0,0,Mad Bees,29,1991,15.54,38.44,53.34,72.14,848.66,245.8,14.32,17.08,84.65,14.01,17.6,79.72,9.12,16.54,54.63,-0.03,0.06,0.0,1.11,4.79,1.89,0.29,5.46,E,2021
4986,v.fernandez,Pahon,0,1,0,0,Mad Bees,28,1991,9.09,30.33,35.25,86.19,575.41,112.22,12.84,13.64,94.29,13.3,14.93,89.61,4.05,6.08,65.53,0.07,-0.07,0.04,0.65,1.8,0.15,0.05,1.58,E,2021
4987,o.visser,Rosvi,0,1,0,0,Mad Bees,27,1993,12.4,48.2,54.66,88.35,923.41,199.23,19.52,21.78,89.73,20.92,22.89,92.1,6.75,8.68,77.99,0.21,-0.04,0.05,0.24,3.43,0.65,0.24,4.1,E,2021
4988,u.wahyudi,Tiagascar Westlands,0,1,0,0,Mad Bees,21,1999,0.29,19.96,40.03,50.02,263.21,69.96,13.34,16.74,80.03,6.62,9.95,66.61,0.0,3.35,-0.04,0.07,-0.09,-0.01,3.3,0.03,0.02,-0.06,3.3,E,2021
4989,l.nangiro,Eastern Niasland,1,1,0,0,Mad Bees,25,1995,18.6,36.28,48.42,74.96,709.79,197.57,15.87,18.65,84.8,13.84,16.98,81.41,6.12,10.63,56.51,0.18,-0.01,-0.03,1.11,3.51,1.74,0.65,4.57,E,2021
4990,e.hayati,Nganion,1,1,0,0,Mad Bees,26,1994,20.69,45.31,51.0,89.02,759.49,183.19,22.34,24.59,91.0,18.38,19.61,93.35,3.76,4.86,76.87,0.02,0.02,0.0,1.0,4.29,0.6,0.05,4.22,E,2021
4991,j.binhashim,Nganion,1,1,0,0,Mad Bees,23,1997,24.31,20.11,29.62,67.82,349.08,114.97,9.27,12.15,77.17,7.85,10.41,74.75,2.34,4.88,45.86,0.28,0.26,0.06,1.57,1.42,1.12,0.39,2.52,E,2021
4992,o.seah,Dosqaly,0,0,1,0,Mad Kingsmen,25,1995,24.48,53.98,60.15,89.82,879.56,248.02,29.38,30.84,94.93,19.5,21.37,91.0,4.48,6.07,73.63,0.09,0.04,-0.05,0.78,2.12,1.02,0.2,3.07,E,2021
4993,v.andersson,Dosqaly,0,0,1,0,Mad Kingsmen,27,1993,30.25,52.54,57.64,91.12,1200.47,326.74,12.39,13.19,92.62,28.51,29.96,95.59,11.45,13.73,83.18,-0.09,0.01,-0.06,0.06,3.36,-0.04,0.01,2.89,E,2021
4994,c.pavlovi,Lefghau,0,0,1,0,Mad Kingsmen,22,1998,12.58,55.28,61.04,90.43,1251.2,340.49,14.8,15.83,94.09,27.58,28.69,96.17,12.1,15.53,79.03,0.03,-0.07,0.09,0.09,2.34,0.08,0.13,1.83,E,2021
4995,m.kayesu,Lefghau,0,0,1,0,Mad Kingsmen,32,1988,11.73,60.39,74.42,81.02,1016.16,346.38,32.63,36.26,89.96,20.68,23.87,87.08,5.63,11.3,49.96,0.25,0.03,0.13,1.33,6.44,2.21,0.8,6.95,E,2021
4996,a.richard,Nganion,0,0,1,0,Mad Kingsmen,34,1986,14.19,71.92,78.45,91.82,1671.26,542.47,19.51,21.02,93.29,34.43,36.16,95.33,17.51,20.04,87.79,-0.05,0.01,-0.01,0.22,7.36,0.24,0.16,4.31,E,2021
4997,b.bwambale,Nganion,0,0,1,0,Mad Kingsmen,20,2000,1.06,59.04,63.59,92.89,1321.73,394.42,12.68,13.65,93.38,35.5,35.46,99.91,9.96,13.66,73.2,-0.01,-0.03,0.1,0.09,4.55,0.07,-0.02,1.78,E,2021
4998,d.huda,Nganion,0,0,1,0,Mad Kingsmen,30,1990,22.15,50.65,55.72,90.64,992.92,325.85,19.33,20.54,94.18,23.28,24.5,95.19,7.45,9.87,76.65,-0.03,0.07,-0.05,0.21,3.31,0.22,0.03,2.46,E,2021
4999,g.nakalema,Nganion,0,0,1,0,Mad Kingsmen,19,2001,3.43,71.01,79.96,88.99,1069.46,315.62,40.7,43.49,93.34,24.25,26.96,90.3,4.19,5.81,74.96,0.34,0.07,0.25,1.18,4.34,2.1,0.91,3.22,E,2021
5000,n.quinn,Nganion,0,0,1,0,Mad Kingsmen,24,1995,9.18,43.78,50.68,86.49,719.03,194.35,22.33,23.6,94.03,17.9,20.93,85.92,2.72,4.2,65.74,0.09,0.14,-0.01,0.9,1.25,1.33,0.94,1.69,E,2021
5001,r.morin,Nganion,0,0,1,0,Mad Kingsmen,28,1992,10.67,66.06,77.55,85.19,1247.79,341.68,29.0,31.66,91.53,26.95,30.23,89.42,9.38,12.54,75.9,0.24,0.09,0.06,0.91,2.67,1.69,0.5,4.89,E,2021
5002,g.yunusa,Nganion,1,0,1,0,Mad Kingsmen,29,1991,20.49,59.31,69.88,84.95,1052.42,315.68,29.32,32.09,91.56,22.22,25.11,88.62,6.71,9.73,67.92,0.28,0.28,0.06,2.1,4.0,2.31,0.94,4.78,E,2021
5003,k.umar,Nganion,1,0,1,0,Mad Kingsmen,20,2000,1.55,45.91,54.07,85.25,718.6,211.98,25.98,27.98,92.84,16.65,18.69,89.2,2.73,6.03,44.45,0.68,0.23,0.46,1.29,1.94,0.58,-0.04,6.03,E,2021
5004,y.sen,Dosqaly,1,0,0,0,Mad Kingsmen,32,1987,32.11,32.32,38.75,83.59,473.09,83.75,19.83,22.35,88.96,9.15,10.87,85.19,2.25,3.17,71.3,0.36,0.22,0.12,1.25,1.72,1.11,0.1,2.61,E,2021
5005,m.knezevi,Lefghau,1,0,0,0,Mad Kingsmen,20,2000,21.96,30.98,37.6,82.46,436.68,93.84,19.84,21.5,91.8,9.23,11.15,81.34,1.29,2.32,55.88,0.06,0.08,-0.04,1.32,0.91,1.48,0.32,2.17,E,2021
5006,s.costa,Lefghau,1,0,0,0,Mad Kingsmen,19,2001,10.99,31.2,38.45,81.02,436.79,116.74,19.86,22.15,89.68,9.47,11.32,83.62,1.17,2.52,48.02,0.58,0.37,0.22,1.56,1.71,1.48,0.09,3.2,E,2021
5007,j.atuhairwe,Morticre,1,0,0,0,Mad Kingsmen,26,1993,5.63,13.69,18.27,75.1,195.32,29.38,8.28,9.91,82.52,3.59,4.21,83.4,1.11,1.83,54.54,0.01,-0.06,-0.08,0.44,0.55,0.48,0.04,1.17,E,2021
5008,d.adebayo,Nganion,1,0,0,0,Mad Kingsmen,23,1997,0.21,9.94,16.75,59.92,183.33,-0.05,3.33,3.25,99.92,6.75,10.07,66.68,0.07,3.28,-0.08,0.09,0.1,0.01,0.04,-0.09,0.08,-0.03,0.06,E,2021
5009,x.rana,Nganion,1,0,0,0,Mad Kingsmen,20,1999,0.56,8.37,8.42,100.0,88.29,8.24,8.36,8.23,100.08,-0.1,0.1,,-0.04,0.0,,-0.04,0.26,-0.12,1.57,-0.04,1.75,0.05,1.65,E,2021
5010,q.lou,Nganion,1,0,1,0,Mad Kingsmen,18,2001,1.41,50.6,61.39,82.6,778.66,211.23,25.4,28.79,88.48,19.32,22.79,85.3,2.6,3.37,79.99,0.0,-0.09,-0.03,0.68,1.97,2.62,0.59,6.07,E,2021
5011,c.neri,Nganion,1,1,0,0,Mad Kingsmen,24,1996,20.71,38.75,48.33,80.19,638.7,144.66,21.59,23.56,91.28,12.25,14.76,83.35,4.16,7.26,57.28,0.15,0.19,-0.01,1.8,2.19,1.83,0.52,3.65,E,2021
5012,f.claes,Rosvi,1,1,0,0,Mad Kingsmen,22,1997,1.7,19.98,24.18,82.85,279.34,25.2,12.95,13.54,95.68,5.33,7.72,69.26,1.17,1.21,99.97,0.03,0.07,-0.14,1.16,0.55,-0.07,-0.07,0.07,E,2021
5013,n.utami,Southern Ristan,1,1,0,0,Mad Kingsmen,29,1991,5.97,51.35,58.35,88.09,761.25,134.31,32.75,36.48,89.89,13.69,15.07,90.91,3.64,3.76,95.42,0.4,0.21,0.26,1.05,2.09,1.0,0.03,3.12,E,2021
5014,y.ruggiero,Southern Ristan,0,0,0,1,Mad Kingsmen,28,1992,37.96,28.23,34.46,82.29,755.75,389.89,4.2,4.39,98.75,16.18,16.22,99.67,7.59,13.6,56.47,0.07,0.03,-0.02,-0.05,0.31,0.08,0.05,-0.06,E,2021
5015,y.nagudi,Esia,0,1,0,0,Mad Kingsmen,30,1990,23.58,82.83,92.38,89.69,1769.1,523.78,32.94,34.25,95.71,30.85,32.72,94.6,18.08,23.47,76.71,0.49,0.37,0.05,2.89,11.55,1.4,0.13,8.37,E,2021
5016,t.cortez,Janmico,0,1,0,0,Mad Kingsmen,22,1998,14.74,46.85,53.34,87.59,849.99,204.26,22.89,24.8,92.57,15.81,17.94,88.1,6.33,7.92,80.42,0.02,0.31,-0.25,1.57,4.59,0.96,0.18,3.85,E,2021
5017,e.okurut,Lefghau,0,1,0,0,Mad Kingsmen,28,1992,32.14,50.7,60.46,83.77,1017.68,249.9,19.71,21.94,90.12,21.61,24.34,88.63,8.41,11.78,71.53,0.06,0.12,0.09,0.7,4.73,0.69,0.08,3.49,E,2021
5018,c.nangobi,Manlisgamncent,0,1,0,0,Mad Kingsmen,34,1985,30.32,66.1,75.84,86.93,1260.3,361.24,30.5,33.41,91.76,23.8,26.4,89.36,10.65,13.55,78.44,0.18,0.16,0.01,1.55,7.55,2.05,0.3,7.17,E,2021
5019,a.mugisha,Nganion,0,1,1,0,Mad Kingsmen,20,2000,2.34,67.06,72.97,91.9,1212.81,254.54,32.52,34.28,95.19,23.25,25.81,90.27,9.54,10.86,88.54,-0.04,-0.04,0.0,0.84,6.28,0.48,0.5,4.2,E,2021
5020,d.ocokoru,Nganion,1,1,0,0,Mad Kingsmen,28,1992,10.1,62.72,72.38,86.52,1082.46,288.49,31.53,33.55,94.48,21.97,25.03,87.37,7.03,10.31,68.63,0.15,0.12,0.07,1.99,6.71,1.64,0.0,6.7,E,2021
5021,h.david,Redohrainbri,1,1,0,0,Mad Kingsmen,21,1998,2.66,56.49,67.34,83.96,968.72,198.1,28.57,31.28,91.36,21.18,24.2,87.36,5.72,9.7,59.93,0.05,0.16,-0.16,1.92,6.06,0.74,-0.02,3.43,E,2021
5022,f.taruvinga,Greri Landmoslands,0,0,1,0,Orange Giants,28,1992,29.36,27.09,38.29,70.54,681.59,223.31,5.69,6.97,83.22,12.89,15.76,80.96,8.18,14.82,55.05,0.13,0.02,0.07,0.06,2.89,0.22,-0.01,2.34,E,2021
5023,i.beh,Greri Landmoslands,0,0,1,0,Orange Giants,25,1995,12.58,38.94,55.68,69.75,790.27,383.61,15.34,17.51,86.83,16.81,22.87,73.66,6.21,12.99,48.42,0.18,0.2,0.07,1.21,3.78,0.98,0.73,4.26,E,2021
5024,s.nansamba,Imaar Vircoand,0,0,1,0,Orange Giants,28,1992,12.23,33.83,44.51,76.28,912.75,226.37,6.23,7.58,81.73,15.38,19.09,81.29,12.07,17.12,70.54,0.05,-0.05,0.08,0.07,1.89,0.03,0.07,2.14,E,2021
5025,a.hudak,Nganion,0,0,1,0,Orange Giants,29,1990,17.07,27.13,37.5,71.95,694.33,225.9,5.03,6.56,74.23,14.49,17.4,83.3,7.47,12.9,57.33,-0.05,-0.09,0.06,0.08,1.66,-0.04,-0.07,2.22,E,2021
5026,a.tio,Nganion,0,0,1,0,Orange Giants,33,1987,31.14,46.28,60.2,76.92,1114.09,390.33,13.58,15.19,89.85,19.69,22.99,85.21,12.59,20.75,60.79,0.02,-0.04,0.0,0.31,5.15,0.54,0.1,4.88,E,2021
5027,c.lunyolo,Nganion,0,0,1,0,Orange Giants,24,1996,1.14,62.54,82.53,75.88,1215.07,485.72,24.96,28.24,88.25,26.63,33.25,80.07,9.99,19.15,52.16,0.02,0.23,-0.25,3.39,2.55,4.15,2.49,6.64,E,2021
5028,c.yousef,Nganion,0,0,1,0,Orange Giants,21,1999,0.64,48.55,61.38,79.06,995.64,447.05,11.34,12.88,88.81,30.0,35.73,84.1,7.14,9.94,71.43,0.06,0.06,0.09,-0.08,2.85,0.07,0.03,5.7,E,2021
5029,h.gumisiriza,Nganion,0,0,1,0,Orange Giants,30,1989,10.07,50.91,68.19,74.67,1071.23,423.29,19.43,21.44,90.26,21.4,26.1,81.67,9.96,19.09,52.06,-0.03,0.05,-0.11,1.04,4.36,1.37,0.7,5.0,E,2021
5030,u.businge,Nganion,0,0,1,0,Orange Giants,27,1992,12.58,33.97,48.4,69.98,655.53,259.0,14.29,17.15,82.9,14.07,19.78,70.42,5.02,9.89,51.55,0.26,0.1,0.01,0.75,3.06,0.85,0.55,2.45,E,2021
5031,i.murakami,Nganion,0,1,1,0,Orange Giants,21,1999,24.38,33.97,47.0,72.27,641.3,269.31,15.31,17.69,87.29,13.18,16.45,80.14,4.75,10.98,44.13,-0.01,0.01,0.04,0.41,3.71,0.96,0.31,3.5,E,2021
5032,r.nuwagaba,Nganion,1,0,0,0,Orange Giants,30,1989,34.3,18.13,26.86,67.51,260.75,33.2,10.98,13.88,79.15,5.25,8.05,64.12,1.13,2.66,43.27,0.04,0.03,0.0,0.76,0.86,0.29,0.21,0.86,E,2021
5033,s.layet,Nganion,1,0,0,0,Orange Giants,21,1999,0.74,7.12,15.68,45.57,142.94,48.52,2.9,5.79,49.96,4.22,7.11,59.96,-0.02,1.49,-0.08,-0.01,0.01,0.09,0.02,-0.04,-0.07,0.01,0.01,E,2021
5034,t.sommer,Nganion,1,0,0,0,Orange Giants,30,1990,15.59,22.98,29.62,77.22,339.02,50.07,13.66,16.8,80.8,6.73,8.74,76.93,1.62,2.18,73.57,0.09,0.13,0.01,0.89,1.55,0.55,0.16,1.68,E,2021
5035,x.bekher,Lylimi,1,1,0,0,Orange Giants,28,1992,12.54,12.92,19.39,67.57,169.66,38.46,8.29,11.03,75.94,3.73,5.38,69.09,0.41,0.87,41.62,-0.02,0.07,0.0,0.91,0.79,0.15,-0.04,1.1,E,2021
5036,f.jee,Nganion,1,1,0,0,Orange Giants,30,1990,2.0,18.43,26.85,68.52,293.75,34.12,11.62,15.37,75.89,5.19,8.38,62.48,1.56,2.18,74.96,0.02,-0.03,0.06,0.02,1.02,0.49,0.06,1.08,E,2021
5037,g.orlando,Nganion,1,1,0,0,Orange Giants,21,1999,0.58,8.04,13.95,57.03,101.99,30.01,4.06,8.04,49.94,3.97,3.91,99.93,-0.1,0.01,,0.01,-0.05,0.03,0.03,0.02,0.05,0.01,1.99,E,2021
5038,w.wandera,Nkasland Cronestan,1,1,0,0,Orange Giants,28,1992,2.22,20.06,34.54,57.97,322.23,97.32,11.86,13.3,89.68,5.46,8.58,63.28,2.24,9.91,22.68,0.03,-0.08,0.04,0.54,0.86,0.43,0.54,1.31,E,2021
5039,l.sakurai,Nganion,0,0,0,1,Orange Giants,31,1988,3.23,23.21,34.5,67.59,964.12,715.76,2.16,2.5,87.42,5.43,5.44,100.09,15.56,26.34,58.51,0.09,0.03,0.01,0.06,0.9,0.03,0.01,0.05,E,2021
5040,m.murmu,Rosvi,0,0,0,1,Orange Giants,28,1992,34.66,16.74,31.07,54.13,791.33,619.21,1.46,1.33,100.1,4.91,4.94,98.35,10.48,24.46,42.47,-0.1,0.08,-0.07,0.04,2.04,0.15,-0.01,-0.05,E,2021
