,Player,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9
7769,j.zacarias,19001000,19007000,19061000,19197000,19157000,19221000,19218000,19320000,19400000,19396000
7770,c.benhamou,10941000,10978000,10997000,11158000,11131000,11260000,11362000,11229000,11380000,11402000
7771,d.kalnis,28977000,29180000,29200000,29226000,29363000,29399000,29399000,29427000,29446000,29540000
7772,k.awuah,37599000,37714000,37716000,37810000,37770000,37823000,37830000,37894000,38047000,38009000
7773,k.owiny,19646000,19592000,19682000,19737000,19683000,19873000,19865000,20067000,19973000,20018000
7774,o.akia,28134000,28264000,28353000,28300000,28309000,28461000,28506000,28645000,28572000,28659000
7775,r.koch,29872000,29857000,29903000,30051000,30119000,30216000,30253000,30246000,30233000,30268000
7776,v.chimwaza,36537000,36666000,36605000,36732000,36757000,36818000,36827000,36901000,36773000,36856000
7777,y.okori,10514000,10531000,10560000,10644000,10551000,10577000,10738000,10742000,10837000,10758000
7778,h.chakraborty,11633000,11694000,11750000,11842000,11856000,11830000,11869000,11899000,12078000,12132000
7779,q.lange,37372000,37421000,37471000,37487000,37562000,37591000,37602000,37717000,37687000,37729000
7780,d.adebayo,6331000,6432000,6496000,6606000,6573000,6620000,6590000,6782000,6774000,6878000
7781,o.manhica,26770000,26808000,27021000,26910000,27024000,27119000,27185000,27198000,27220000,27291000
7782,q.salehi,27312000,27417000,27482000,27578000,27581000,27637000,27679000,27775000,27751000,27747000
7783,j.taylor,20001000,20163000,20178000,20270000,20265000,20347000,20377000,20502000,20490000,20533000
7784,k.nkhoma,20925000,20939000,20923000,21119000,21106000,21173000,21194000,21276000,21292000,21371000
7785,r.martino,21464000,21405000,21411000,21558000,21516000,21551000,21690000,21637000,21686000,21691000
7786,l.nangiro,32652000,32663000,32770000,32783000,32878000,33012000,33072000,33273000,33269000,33184000
7787,c.attias,7835000,7766000,7818000,7883000,7933000,8039000,8016000,8135000,8226000,8235000
7788,e.hayati,20997000,21034000,20986000,21147000,21211000,21210000,21289000,21288000,21349000,21405000
7789,f.bintisulaiman,11580000,11637000,11763000,11793000,11984000,11984000,11912000,12029000,12043000,12081000
7790,w.ross,13611000,13658000,13711000,13693000,13825000,13907000,13832000,13883000,13953000,14029000
7791,y.nakimbugwe,13055000,13114000,13172000,13256000,13368000,13446000,13485000,13511000,13535000,13551000
7792,v.fernandez,14889000,14787000,14876000,14898000,14977000,15022000,15112000,15101000,15111000,15084000
7793,o.visser,26592000,26672000,26583000,26703000,26769000,26768000,26887000,26827000,26868000,26937000
7794,u.wahyudi,22422000,22421000,22452000,22481000,22538000,22609000,22626000,22646000,22708000,22860000
7795,u.nasser,9687000,9684000,9773000,9794000,9817000,9863000,9920000,9918000,9988000,10078000
7796,c.vazquez,25465000,25513000,25586000,25646000,25607000,25775000,25877000,25877000,25833000,25920000
7797,o.seah,10829000,10898000,10897000,10962000,10936000,10988000,11005000,10994000,11006000,11136000
7798,v.andersson,28940000,28956000,28971000,29064000,29146000,29173000,29272000,29318000,29412000,29364000
7799,c.pavlovi,40114000,40193000,40284000,40203000,40212000,40370000,40300000,40371000,40497000,40530000
7800,m.kayesu,34588000,34611000,34657000,34651000,34670000,34689000,34781000,34912000,34904000,34933000
7801,a.richard,20942000,20902000,20960000,21077000,21087000,21050000,21200000,21210000,21239000,21335000
7802,d.huda,23618000,23709000,23883000,24007000,23908000,23937000,23910000,24025000,24129000,24093000
7803,n.quinn,17957000,18025000,18084000,18091000,18225000,18285000,18182000,18265000,18383000,18428000
7804,r.morin,29998000,30108000,30097000,30076000,30018000,30093000,30124000,30163000,30158000,30180000
7805,y.sen,22771000,22856000,22903000,22944000,23029000,22987000,23134000,23144000,23238000,23152000
7806,s.costa,17465000,17534000,17612000,17701000,17803000,17800000,17790000,17954000,18011000,18050000
7807,j.atuhairwe,22202000,22198000,22214000,22222000,22410000,22377000,22299000,22386000,22390000,22500000
7808,c.neri,35056000,34995000,35109000,35203000,35129000,35290000,35233000,35276000,35385000,35551000
7809,f.claes,18371000,18556000,18516000,18684000,18631000,18634000,18781000,18848000,18852000,18977000
7810,q.ariko,12518000,12463000,12591000,12683000,12809000,12798000,12778000,12898000,12954000,12994000
7811,m.knezevi,19804000,19818000,19887000,19934000,19973000,19972000,19993000,20103000,20110000,20238000
7812,d.ocokoru,22119000,22045000,22149000,22139000,22137000,22186000,22324000,22384000,22443000,22498000
7813,p.villa,25533000,25604000,25766000,25816000,25900000,25929000,25995000,26059000,26179000,26165000
7814,n.utami,37802000,37874000,37825000,38011000,37939000,38130000,38152000,38151000,38290000,38305000
7815,n.kyohirwe,20644000,20641000,20675000,20721000,20790000,20775000,20840000,20962000,20979000,21065000
7816,y.ruggiero,19942000,19980000,19991000,20004000,20099000,20102000,20171000,20279000,20272000,20366000
7817,y.nagudi,23733000,23647000,23789000,23814000,23801000,23866000,23877000,23933000,23915000,24070000
7818,t.cortez,10834000,10878000,10947000,10953000,11056000,11170000,11218000,11276000,11320000,11400000
7819,e.okurut,22771000,22837000,22867000,22896000,22963000,22974000,22984000,23116000,23172000,23190000
7820,c.nangobi,12502000,12585000,12529000,12642000,12567000,12687000,12767000,12782000,12775000,12774000
7821,n.namwanje,22509000,22641000,22501000,22715000,22728000,22830000,22823000,22898000,23077000,23188000
7822,g.yunusa,19459000,19547000,19574000,19649000,19707000,19784000,19878000,19924000,20053000,20125000
7823,u.kazloski,18000000,18051000,18097000,18241000,18237000,18368000,18447000,18432000,18504000,18706000
7824,a.ndawula,20264000,20156000,20256000,20225000,20331000,20388000,20338000,20422000,20441000,20505000
7825,m.mulondo,14950000,15065000,15149000,15189000,15203000,15246000,15271000,15423000,15431000,15530000
7826,t.ssekyanzi,19196000,19204000,19100000,19223000,19336000,19303000,19347000,19365000,19459000,19483000
7827,c.akidi,28300000,28423000,28393000,28448000,28545000,28724000,28643000,28642000,28766000,28786000
7828,d.agyeman,7447000,7499000,7546000,7615000,7650000,7738000,7784000,7771000,7822000,7851000
7829,i.murakami,22962000,23024000,23070000,23099000,23226000,23209000,23350000,23295000,23264000,23407000
7830,o.heng,25247000,25263000,25371000,25385000,25478000,25500000,25536000,25550000,25562000,25551000
7831,q.rosenberg,14429000,14490000,14585000,14655000,14621000,14710000,14649000,14744000,14724000,14789000
7832,t.mutero,31307000,31367000,31401000,31464000,31500000,31632000,31593000,31757000,31734000,31825000
7833,c.wanyama,24305000,24371000,24359000,24382000,24459000,24558000,24630000,24705000,24698000,24788000
7834,b.yang,21799000,21838000,21979000,22001000,21990000,21945000,22106000,22167000,22227000,22231000
7835,l.costa,9158000,9070000,9145000,9241000,9216000,9197000,9327000,9318000,9375000,9399000
7836,u.okidi,25369000,25483000,25429000,25444000,25616000,25691000,25573000,25631000,25756000,25881000
7837,y.hodzi,6629000,6634000,6704000,6778000,6815000,6857000,6992000,6974000,7100000,7175000
7838,g.nakasi,22773000,22854000,22802000,22889000,22944000,23117000,23116000,23246000,23355000,23409000
7839,c.edema,12359000,12478000,12505000,12609000,12739000,12656000,12731000,12828000,12932000,13058000
7840,e.asienzo,22478000,22520000,22619000,22668000,22666000,22765000,22816000,22909000,22968000,23008000
7841,t.namuddu,16853000,16894000,16910000,17036000,17104000,17109000,17196000,17264000,17192000,17262000
7842,j.purba,18801000,18855000,18948000,19011000,18992000,18979000,19093000,19193000,19196000,19324000
7843,a.aubert,24164000,24240000,24223000,24344000,24445000,24405000,24538000,24599000,24526000,24642000
7844,k.nandera,13407000,13483000,13590000,13620000,13723000,13698000,13779000,13806000,13871000,13905000
7845,m.madsen,14294000,14342000,14402000,14535000,14545000,14671000,14754000,14776000,14852000,14958000
7846,a.said,19013000,19098000,19135000,19289000,19308000,19371000,19366000,19499000,19533000,19567000
7847,c.jao,28013000,28165000,28229000,28371000,28436000,28383000,28382000,28454000,28410000,28542000
7848,j.bauri,19253000,19230000,19404000,19448000,19473000,19460000,19432000,19507000,19611000,19683000
7849,y.raut,10328000,10297000,10318000,10352000,10391000,10408000,10499000,10581000,10636000,10740000
7850,e.rossetti,14517000,14448000,14522000,14599000,14714000,14677000,14753000,14742000,14849000,14930000
7851,x.kyosimire,18395000,18398000,18417000,18487000,18471000,18485000,18505000,18660000,18661000,18689000
7852,t.mendes,17488000,17485000,17588000,17659000,17728000,17756000,17753000,17805000,17913000,18073000
7853,b.chau,4564000,4477000,4498000,4564000,4605000,4775000,4911000,4899000,4963000,5093000
7854,n.brouwer,18020000,18056000,18100000,18176000,18337000,18426000,18456000,18498000,18634000,18652000
7855,f.taruvinga,12507000,12539000,12670000,12769000,12762000,12844000,12854000,12927000,13014000,13016000
7856,i.beh,26708000,26843000,26791000,26891000,26919000,27040000,27186000,27254000,27220000,27258000
7857,s.nansamba,23125000,23119000,23160000,23220000,23222000,23306000,23304000,23433000,23415000,23587000
7858,a.hudak,27915000,27938000,27980000,27987000,28111000,28195000,28230000,28239000,28317000,28307000
7859,a.tio,30502000,30475000,30443000,30578000,30621000,30696000,30695000,30771000,30896000,30978000
7860,c.lunyolo,32498000,32596000,32665000,32620000,32696000,32795000,32866000,32879000,33042000,32958000
7861,h.gumisiriza,28374000,28395000,28394000,28431000,28489000,28533000,28603000,28607000,28681000,28703000
7862,u.businge,24427000,24530000,24612000,24616000,24778000,24756000,24849000,24779000,24872000,24966000
7863,u.ilves,26761000,26811000,26908000,26906000,26963000,26963000,27038000,27114000,27170000,27212000
7864,k.akullo,29069000,29102000,29205000,29312000,29334000,29388000,29426000,29531000,29542000,29714000
7865,f.adriko,14941000,15035000,15124000,15297000,15292000,15290000,15362000,15333000,15461000,15466000
7866,f.jee,7615000,7785000,7814000,7830000,7910000,7983000,8048000,8057000,8163000,8168000
7867,r.nuwagaba,22011000,22150000,22225000,22273000,22402000,22365000,22561000,22473000,22497000,22623000
7868,t.sommer,35264000,35313000,35313000,35441000,35469000,35436000,35433000,35457000,35650000,35539000
7869,l.sakurai,11862000,11922000,12020000,12083000,12210000,12195000,12278000,12303000,12268000,12307000
7870,m.murmu,11750000,11804000,11692000,11911000,11901000,11985000,12085000,12067000,12108000,12226000
7871,a.kuloba,15293000,15373000,15464000,15441000,15465000,15463000,15420000,15537000,15658000,15675000
7872,m.wandera,23418000,23494000,23478000,23439000,23458000,23435000,23433000,23561000,23592000,23736000
7873,j.kyasimire,19925000,20086000,20217000,20129000,20216000,20317000,20359000,20492000,20536000,20643000
7874,e.aisah,30949000,30921000,31030000,31034000,31107000,31240000,31215000,31298000,31407000,31512000
7875,f.nakacwa,10512000,10594000,10560000,10661000,10719000,10703000,10778000,10777000,10893000,10866000
7876,m.khatun,14621000,14708000,14786000,14782000,14853000,14906000,15052000,15111000,15175000,15192000
7877,p.farina,18877000,18902000,18932000,19050000,19034000,19058000,19105000,19153000,19134000,19187000
7878,x.sung,13659000,13752000,13761000,13692000,13776000,13841000,13811000,13859000,13895000,13998000
7879,n.niwagaba,8970000,8914000,8945000,9023000,9024000,9092000,9060000,9128000,9214000,9092000
7880,v.nakiyemba,28893000,29046000,29080000,29091000,29134000,29226000,29183000,29344000,29278000,29365000
7881,g.katumba,15290000,15211000,15377000,15316000,15408000,15534000,15572000,15621000,15662000,15756000
7882,c.ibrahim,24229000,24341000,24295000,24427000,24411000,24507000,24547000,24606000,24640000,24751000
7883,d.akia,18675000,18712000,18748000,18729000,18835000,18840000,19050000,19063000,19035000,19123000
7884,d.pal,35912000,35980000,36043000,36036000,36041000,36186000,36308000,36233000,36307000,36357000
7885,h.nakafeero,28119000,28138000,28222000,28264000,28303000,28509000,28481000,28612000,28629000,28686000
7886,l.tino,27460000,27518000,27545000,27528000,27673000,27680000,27586000,27642000,27743000,27857000
7887,n.andama,19021000,19033000,19090000,19117000,19251000,19289000,19286000,19322000,19267000,19464000
7888,z.hribar,37284000,37357000,37410000,37529000,37399000,37476000,37440000,37544000,37544000,37615000
7889,f.got,10116000,10151000,10170000,10263000,10230000,10237000,10330000,10325000,10372000,10463000
7890,s.wahab,17329000,17514000,17528000,17523000,17651000,17731000,17845000,17708000,17875000,17877000
7891,q.hamalainen,25991000,26097000,26145000,26210000,26192000,26216000,26310000,26371000,26550000,26542000
7892,g.musoke,32743000,32904000,32918000,33044000,33067000,33168000,33218000,33209000,33364000,33364000
7893,j.chou,13186000,13174000,13261000,13265000,13317000,13422000,13500000,13449000,13578000,13634000
7894,j.munguambe,3433000,3528000,3590000,3645000,3638000,3699000,3717000,3795000,3854000,3888000
7895,s.kofi,21888000,21910000,21937000,21932000,22103000,22036000,22191000,22286000,22332000,22405000
7896,g.leung,6477000,6645000,6638000,6648000,6778000,6843000,6805000,6913000,6936000,6951000
7897,j.martin,22021000,22081000,22208000,22253000,22234000,22276000,22266000,22350000,22373000,22384000
7898,g.namugere,16097000,16032000,16077000,16149000,16134000,16234000,16255000,16441000,16380000,16523000
7899,g.barisi,8598000,8741000,8862000,8774000,8863000,8950000,8997000,8939000,9058000,9173000
7900,k.larsson,15641000,15880000,15844000,16022000,15995000,16106000,16044000,16107000,16109000,16062000
7901,l.abdullah,32348000,32368000,32490000,32489000,32390000,32564000,32679000,32703000,32717000,32793000
7902,q.shemesh,27062000,27124000,27152000,27208000,27320000,27298000,27404000,27431000,27380000,27558000
7903,r.lokiru,30510000,30546000,30660000,30741000,30792000,30871000,30933000,31013000,30976000,31046000
7904,q.lavyan,20284000,20351000,20435000,20395000,20490000,20476000,20549000,20617000,20658000,20698000
7905,g.mlakar,13946000,14007000,13978000,14039000,14054000,14075000,14194000,14236000,14345000,14378000
7906,v.salim,10843000,10975000,10952000,11054000,11046000,11131000,11103000,11182000,11266000,11396000
7907,v.akoli,20296000,20374000,20489000,20657000,20608000,20724000,20782000,20886000,20917000,20929000
7908,v.quay,26281000,26320000,26317000,26408000,26455000,26491000,26505000,26595000,26639000,26638000
7909,g.kintu,19386000,19422000,19462000,19508000,19594000,19662000,19572000,19741000,19789000,19875000
7910,l.wambi,29813000,29964000,30001000,30047000,30182000,30243000,30296000,30385000,30442000,30414000
7911,n.muzenda,24135000,24226000,24254000,24430000,24391000,24448000,24558000,24572000,24656000,24661000
7912,h.nakagolo,14778000,14792000,14827000,14872000,14882000,14915000,15011000,15054000,15175000,15287000
7913,a.kamusiime,21135000,21234000,21233000,21280000,21389000,21519000,21490000,21550000,21606000,21637000
7914,l.kavi,29206000,29316000,29255000,29362000,29437000,29496000,29431000,29570000,29593000,29660000
7915,b.lindberg,29230000,29379000,29405000,29542000,29553000,29591000,29719000,29634000,29687000,29731000
7916,g.owusu,29402000,29456000,29510000,29677000,29736000,29769000,29940000,29906000,29944000,30058000
7917,k.mirza,31590000,31699000,31684000,31824000,31747000,31889000,31875000,32104000,32161000,32175000
7918,r.baidoo,25465000,25398000,25544000,25631000,25621000,25675000,25740000,25806000,25811000,26000000
